,id_accs,active_deals,activity_count,buyer_book,servicing_contract,investor_type,cmbs,consultant,correspondent,foreign,master_servicer,lender_book,loan_sales_book,loan_servicing,num_deals_as_client,num_deals_as_investor,number_of_properties,number_of_related_deals,number_of_related_properties,number_of_won_deals_as_client,investor_type_IsMissing,id_deals_x,accounting_date,best_initial_bid,id_deals.1,closedate,date_closed,deal_type,deal_update_flag,debt_yield,fiscal,fiscalquarter,fiscalyear,platform,property_group,property_type,id,createdbyid,id_props,building_status,building_tax_expenses,id_deals_y,city,class,county,sale_status,portfolio,market,num_buildings,num_floors,num_parking_spaces,occupancy_rate,price_per_sq_ft,price_per_unit,property_type_1,region__c,sale_amount__c,sale_date__c,size_acres,size_sf,size_units,year_built
6326,0012A000023Xp8SQAS,3,5551,True,False,1,False,False,False,False,False,False,True,False,1,2,110,5,111,1,False,0062A00000moChJQAU,12/28/2012,0.0,0062A00000moChJQAU,12/7/2012,12/27/2012 0:00,Miscellaneous,True,,2012 4,4,2012,Investment Sales,Mixed Use,Mixed Use,a0A2A00000Tzo6fUAB,005F0000007WnNDIA0,a0I2A00000XQJMdUAP,Existing,2016 Tax @ $6.20/sf; 2011 Est Ops @ $3.00/sf,a0I2A00000XQJMdUAP,City-1747,Class C,County-0431,N,False,Market-0245,,3.0,80.0,44.0,582.09,,Office,Mid-Atlantic,11700000.0,12/27/2012,1.0626,20100.0,,1980.0
6327,0012A000023XpbyQAC,13,5344,True,False,1,False,False,False,False,False,True,True,False,6,7,14,30,27,5,False,0062A00000moCPQQA2,6/29/2009,0.0,0062A00000moCPQQA2,12/9/2008,6/29/2009 0:00,Fixed-rate,True,0.0,2008 4,4,2008,Debt,Healthcare,Biotech,a0A2A00000Tzp5aUAB,005F0000007WnNDIA0,a0I2A00000XQKEpUAP,Existing,2016 Tax @ $13.90/sf,a0I2A00000XQKEpUAP,City-0210,Class A,County-0613,N,False,Market-0032,1.0,18.0,750.0,100.0,11361.07,,Biotech,Northeast,8000000000.0,1/27/2016,1.52,704159.0,,2008.0
6328,0012A000023XpbyQAC,13,5344,True,False,1,False,False,False,False,False,True,True,False,6,7,14,30,27,5,False,0062A00000moCK8QAM,12/9/2014,0.0,0062A00000moCK8QAM,3/7/2014,12/9/2014 0:00,Property Sale,True,0.0,2014 1,1,2014,Investment Sales,Healthcare,Biotech,a0A2A00000Tzm9TUAR,005F0000007WnNDIA0,a0I2A00000XQHeZUAX,,,a0I2A00000XQHeZUAX,City-1747,,County-0431,N,False,Market-0245,1.0,3.0,,100.0,1112.41,,Biotech,Mid-Atlantic,322500000.0,12/9/2014,9.55,289912.0,,2005.0
6329,0012A000023XpbyQAC,13,5344,True,False,1,False,False,False,False,False,True,True,False,6,7,14,30,27,5,False,0062A00000moCX4QAM,5/3/2010,53000000.0,0062A00000moCX4QAM,4/2/2007,5/3/2010 0:00,Sale Leaseback,True,,2007 2,2,2007,Investment Sales,Healthcare,Biotech,a0A2A00000TznvoUAB,005F0000007WnNDIA0,a0I2A00000XQJDEUA5,Existing,2010 Tax @ $3.64/sf,a0I2A00000XQJDEUA5,City-1747,Class B,County-0431,N,False,Market-0245,,4.0,352.0,100.0,275.25,,Biotech,Mid-Atlantic,8000000000.0,1/27/2016,5.52,217983.0,,2004.0
6466,0012A000023Xm9cQAC,10,24866,True,False,1,False,False,False,False,False,True,True,False,8,2,5,21,11,6,False,0062A00000moNxsQAE,3/31/2017,7500000.0,0062A00000moNxsQAE,7/28/2016,3/29/2017 0:00,Property Sale,True,0.0,2016 3,3,2016,Investment Sales,Office,Office,a0A2A00000Tzl4ZUAR,005F0000007WnNDIA0,a0I2A00000XQGfpUAH,Existing,2016 Tax @ $2.12/sf; 2010 Ops @ $8.08/sf,a0I2A00000XQGfpUAH,City-1575,Class A,County-0435,N,False,Market-0165,1.0,4.0,550.0,63.0,65.68,,Office,Northeast,7500000.0,3/29/2017,7.61,114196.0,,1985.0
6467,0012A000023Xm9cQAC,10,24866,True,False,1,False,False,False,False,False,True,True,False,8,2,5,21,11,6,False,0062A00000moNzJQAU,1/23/2017,0.0,0062A00000moNzJQAU,11/28/2016,1/20/2017 0:00,Property Sale,True,0.0,2016 4,4,2016,Investment Sales,Retail,Retail,a0A2A00000TzoieUAB,005F0000007WnNDIA0,a0I2A00000XQJueUAH,Existing,,a0I2A00000XQJueUAH,City-1038,,County-0473,N,False,Market-0171,1.0,1.0,18.0,100.0,301.12,,Retail,Southeast,1670000.0,1/20/2017,0.81,5546.0,,2015.0
6468,0012A000023XpOAQA0,14,12304,True,False,1,False,False,False,False,False,True,True,False,9,5,222,32,230,4,False,0062A00000moWi7QAE,6/28/2016,0.0,0062A00000moWi7QAE,4/26/2016,6/28/2016 0:00,Fixed-rate,True,0.0,2016 2,2,2016,Debt,Retail,Retail,a0A2A00000TzoV3UAJ,005F0000007WnNDIA0,a0I2A00000XQJn2UAH,Existing,2012 Tax @ $4.20/sf; 2012 Ops @ $5.94/sf,a0I2A00000XQJn2UAH,City-1184,,County-0385,N,False,Market-0140,3.0,2.0,168.0,100.0,1118.64,,Retail,West,72000000.0,3/17/2011,4.74,64364.0,,1989.0
6469,0012A000023XpOAQA0,14,12304,True,False,1,False,False,False,False,False,True,True,False,9,5,222,32,230,4,False,0062A00000moWpBQAU,6/19/2013,0.0,0062A00000moWpBQAU,1/4/2013,6/18/2013 0:00,Property Sale,True,0.0,2013 1,1,2013,Investment Sales,Retail,Retail,a0A2A00000TzlWqUAJ,005F0000007WnNDIA0,a0I2A00000XQH5KUAX,,,a0I2A00000XQH5KUAX,City-1290,,County-0419,N,True,Market-0151,1.0,1.0,,94.0,475.01,1793750.0,Retail,Southeast,35875000.0,6/18/2013,9.113,75524.0,20.0,1997.0
6470,0012A000023XpOAQA0,14,12304,True,False,1,False,False,False,False,False,True,True,False,9,5,222,32,230,4,False,0062A00000moWpBQAU,6/19/2013,0.0,0062A00000moWpBQAU,1/4/2013,6/18/2013 0:00,Property Sale,True,0.0,2013 1,1,2013,Investment Sales,Retail,Retail,a0A2A00000TzpHWUAZ,005F0000007WnNDIA0,a0I2A00000XQKPIUA5,Existing,"2010 Tax @ $3.21/sf, 2011 Est Tax @ $2.69/sf; 2011 Ops @ $7.44/sf",a0I2A00000XQKPIUA5,City-1290,,County-0419,N,True,Market-0151,1.0,2.0,250.0,92.0,405.78,1888157.89,Retail,Southeast,35875000.0,6/18/2013,7.97,88411.0,19.0,2003.0
6471,0012A000023XpOAQA0,14,12304,True,False,1,False,False,False,False,False,True,True,False,9,5,222,32,230,4,False,0062A00000moWfyQAE,7/11/2014,0.0,0062A00000moWfyQAE,5/1/2013,7/11/2014 0:00,Property Sale,True,0.0,2013 2,2,2013,Investment Sales,Retail,Retail,a0A2A00000TzpMpUAJ,005F0000007WnNDIA0,a0I2A00000XQJd1UAH,,,a0I2A00000XQJd1UAH,City-1412,,County-0656,N,True,Market-0062,,1.0,,90.0,135.08,,Retail,Southeast,16000000.0,7/11/2014,19.8,118451.0,,1987.0
6472,0012A000023XpOAQA0,14,12304,True,False,1,False,False,False,False,False,True,True,False,9,5,222,32,230,4,False,0062A00000moWosQAE,7/11/2014,0.0,0062A00000moWosQAE,5/1/2013,7/11/2014 0:00,Property Sale,True,0.0,2013 2,2,2013,Investment Sales,Retail,Retail,a0A2A00000TzpvoUAB,005F0000007WnNDIA0,a0I2A00000XQKAcUAP,,,a0I2A00000XQKAcUAP,City-2027,,County-0373,N,True,Market-0231,1.0,1.0,,79.0,97.87,,Retail,Southeast,7000000.0,7/11/2014,31.3,71526.0,,2000.0
6476,0012A000023Xos6QAC,29,43943,True,False,1,False,False,False,False,False,True,True,False,25,4,145,49,167,20,False,0062A00000mogHGQAY,10/21/2016,0.0,0062A00000mogHGQAY,6/1/2016,10/20/2016 0:00,Property Sale,True,0.0,2016 2,2,2016,Investment Sales,Retail,Retail,a0A2A00000Tzl1aUAB,005F0000007WnNDIA0,a0I2A00000XQGeMUAX,,,a0I2A00000XQGeMUAX,City-2017,,County-0232,N,False,Market-0013,,,,97.0,178.4,,Retail,Southeast,13900000.0,10/20/2016,11.11,77913.0,,2004.0
6769,0012A000023XpTuQAK,4,21217,True,False,1,False,False,False,False,False,True,True,False,3,1,141,5,142,3,False,0062A00000mo98BQAQ,3/24/2015,0.0,0062A00000mo98BQAQ,9/24/2013,3/18/2015 0:00,Property Sale,True,0.0,2013 3,3,2013,Investment Sales,Mixed Use,Mixed Use,a0A2A00000TzoDKUAZ,005F0000007WnNDIA0,a0I2A00000XQJSKUA5,,,a0I2A00000XQJSKUA5,City-2175,,County-0192,N,False,Market-0245,,12.0,,94.0,606.72,585074.63,Multi-Housing,Mid-Atlantic,196000000.0,3/18/2015,,323050.0,335.0,2011.0
6770,0012A000023XpTuQAK,4,21217,True,False,1,False,False,False,False,False,True,True,False,3,1,141,5,142,3,False,0062A00000mo979QAA,5/18/2007,0.0,0062A00000mo979QAA,1/8/2007,5/17/2007 0:00,Fixed-rate,True,0.0,2007 1,1,2007,Debt,Office,Office,a0A2A00000TzlVnUAJ,005F0000007WnNDIA0,a0I2A00000XQH4WUAX,Existing,"2016 Tax @ $1.22/sf, 2012 Est Tax @ $1.61/sf; 2012 Est Ops @ $6.00/sf",a0I2A00000XQH4WUAX,City-0753,Class A,County-0431,N,False,Market-0245,1.0,7.0,375.0,92.0,119.48,,Office,Mid-Atlantic,14800000.0,2/10/2014,5.6,123869.0,,1989.0
6781,0012A000023Xo6zQAC,44,21931,True,False,1,False,False,False,False,False,True,True,False,41,3,140,59,166,41,False,0062A00000moTzrQAE,10/19/2005,0.0,0062A00000moTzrQAE,2/26/2005,10/14/2005 0:00,Property Sale,True,,2005 1,1,2005,Investment Sales,Industrial,Industrial,a0A2A00000TzlOEUAZ,005F0000007WnNDIA0,a0I2A00000XQGxwUAH,Existing,"2016 Tax @ $1.60/sf, 2013 Est Tax @ $1.31/sf; 2016 Ops @ $0.84/sf, 2013 Est Ops @ $0.63/sf",a0I2A00000XQGxwUAH,City-2304,Class B,County-0200,N,True,Market-0047,2.0,1.0,55.0,,67.63,,Industrial,Midwest,7850000.0,9/12/2016,5.63,116076.0,,1988.0
6782,0012A000023Xo6zQAC,44,21931,True,False,1,False,False,False,False,False,True,True,False,41,3,140,59,166,41,False,0062A00000moTt8QAE,10/19/2005,0.0,0062A00000moTt8QAE,2/26/2005,10/14/2005 0:00,Property Sale,True,,2005 1,1,2005,Investment Sales,Industrial,Industrial,a0A2A00000TzpSdUAJ,005F0000007WnNDIA0,a0I2A00000XQKYBUA5,Existing,2003 Tax @ $0.95/sf,a0I2A00000XQKYBUA5,City-0318,Class B,County-0200,N,True,Market-0047,1.0,1.0,50.0,100.0,57.27,,Industrial,Midwest,6300000.0,1/16/2007,4.73,110000.0,,1988.0
6783,0012A000023Xo6zQAC,44,21931,True,False,1,False,False,False,False,False,True,True,False,41,3,140,59,166,41,False,0062A00000moTwKQAU,10/19/2005,0.0,0062A00000moTwKQAU,2/26/2005,10/14/2005 0:00,Property Sale,True,,2005 1,1,2005,Investment Sales,Industrial,Industrial,a0A2A00000TzlG8UAJ,005F0000007WnNDIA0,a0I2A00000XQGqvUAH,Existing,1999 Tax @ $1.60/sf,a0I2A00000XQGqvUAH,City-1103,Class B,County-0160,N,True,Market-0047,1.0,1.0,375.0,100.0,3498.9,,Industrial,Midwest,1595000000.0,12/18/2014,31.8,455858.0,,1987.0
6784,0012A000023Xo6zQAC,44,21931,True,False,1,False,False,False,False,False,True,True,False,41,3,140,59,166,41,False,0062A00000moU01QAE,,,0062A00000moU01QAE,12/22/2004,3/22/2005 0:00,Fixed-rate,True,,2004 4,4,2004,Debt,Office,Office,a0A2A00000TznTpUAJ,005F0000007WnNDIA0,a0I2A00000XQIn5UAH,,,a0I2A00000XQIn5UAH,City-0725,Class A,County-0624,N,False,Market-0059,,,,,,,Office,Southwest,,,,1024627.0,,
6785,0012A000023Xo6zQAC,44,21931,True,False,1,False,False,False,False,False,True,True,False,41,3,140,59,166,41,False,0062A00000moU1JQAU,2/1/2016,24750000.0,0062A00000moU1JQAU,7/15/2015,1/29/2016 0:00,Property Sale,True,0.0,2015 3,3,2015,Investment Sales,Office,Office,a0A2A00000Tzl68UAB,005F0000007WnNDIA0,a0I2A00000XQGikUAH,Existing,2016 Tax @ $3.74/sf; 2006 Combined Est Tax/Ops @ $3.17/sf,a0I2A00000XQGikUAH,City-0443,Class A,County-0172,N,False,Market-0059,1.0,1.0,923.0,100.0,156.9,,Office,Southwest,23535000.0,1/29/2016,14.339,150000.0,,1998.0
6786,0012A000023Xo6zQAC,44,21931,True,False,1,False,False,False,False,False,True,True,False,41,3,140,59,166,41,False,0062A00000moTqgQAE,2/20/2006,20000000.0,0062A00000moTqgQAE,2/26/2005,2/16/2006 0:00,Property Sale,True,,2005 1,1,2005,Investment Sales,Office,Office,a0A2A00000TzlQoUAJ,005F0000007WnNDIA0,a0I2A00000XQGzsUAH,Existing,"2015 Tax @ $2.50/sf, 2017 Est Tax @ $2.63/sf; 2014 Ops @ $7.26/sf, 2017 Est Ops @ $7.71/sf",a0I2A00000XQGzsUAH,City-1159,Class B,County-0200,N,True,Market-0047,2.0,5.0,570.0,82.0,185.79,,Office,Midwest,31750000.0,2/16/2006,75.0,170891.0,,1987.0
6787,0012A000023Xo6zQAC,44,21931,True,False,1,False,False,False,False,False,True,True,False,41,3,140,59,166,41,False,0062A00000moTzmQAE,3/15/2006,26000000.0,0062A00000moTzmQAE,2/26/2005,3/15/2006 0:00,Property Sale,True,,2005 1,1,2005,Investment Sales,Office,Office,a0A2A00000TznaVUAR,005F0000007WnNDIA0,a0I2A00000XQIrpUAH,Existing,"2012 Tax @ $3.75/sf, 2015 Est Tax @ $4.84/sf; 2011 Ops @ $8.15/sf, 2015 Est Ops @ $7.47/sf",a0I2A00000XQIrpUAH,City-0376,Class B,County-0160,N,True,Market-0047,1.0,11.0,550.0,67.0,127.33,,Office,Midwest,30000000.0,3/22/2006,2.31,235604.0,,1986.0
6788,0012A000023Xo6zQAC,44,21931,True,False,1,False,False,False,False,False,True,True,False,41,3,140,59,166,41,False,0062A00000moTomQAE,12/29/2005,0.0,0062A00000moTomQAE,2/26/2005,12/29/2005 0:00,Property Sale,True,,2005 1,1,2005,Investment Sales,Office,Office,a0A2A00000Tzo6ZUAR,005F0000007WnNDIA0,a0I2A00000XQJMWUA5,Existing,"2015 Tax @ $3.28/sf, 2001 Est Tax @ $2.33/sf; 2013 Ops @ $6.53/sf, 2001 Est Ops @ $6.62/sf",a0I2A00000XQJMWUA5,City-0111,Class A,County-0358,N,True,Market-0047,1.0,3.0,960.0,100.0,253.78,,Office,Midwest,65270000.0,11/14/2016,17.0,257191.0,,1999.0
6789,0012A000023Xo6zQAC,44,21931,True,False,1,False,False,False,False,False,True,True,False,41,3,140,59,166,41,False,0062A00000moTwVQAU,1/22/2007,100200000.0,0062A00000moTwVQAU,9/1/2006,1/19/2007 0:00,Property Sale,True,,2006 3,3,2006,Investment Sales,Office,Office,a0A2A00000TzqROUAZ,005F0000007WnNDIA0,a0I2A00000XQLOyUAP,Existing,2016 Tax @ $1.71/sf; 2013 Ops @ $5.90/sf,a0I2A00000XQLOyUAP,City-0488,Class B,County-0172,N,False,Market-0059,,8.0,800.0,84.0,99.9,,Office,Southwest,107100000.0,1/19/2007,6.296,1072113.0,,1982.0
6790,0012A000023Xo6zQAC,44,21931,True,False,1,False,False,False,False,False,True,True,False,41,3,140,59,166,41,False,0062A00000moTz9QAE,11/30/2006,20100000.0,0062A00000moTz9QAE,9/1/2006,11/29/2006 0:00,Property Sale,True,,2006 3,3,2006,Investment Sales,Office,Office,a0A2A00000TzmV0UAJ,005F0000007WnNDIA0,a0I2A00000XQHxAUAX,Existing,2010 Combined Est Tax/Ops @ $9.47/sf,a0I2A00000XQHxAUAX,City-0970,Class A,County-0172,N,False,Market-0059,1.0,6.0,620.0,95.0,146.65,,Office,Southwest,22000000.0,12/16/2016,5.33,150019.0,,1998.0
6791,0012A000023Xo6zQAC,44,21931,True,False,1,False,False,False,False,False,True,True,False,41,3,140,59,166,41,False,0062A00000moTZVQA2,12/6/2006,12750000.0,0062A00000moTZVQA2,9/1/2006,12/5/2006 0:00,Property Sale,True,,2006 3,3,2006,Investment Sales,Office,Office,a0A2A00000TznJfUAJ,005F0000007WnNDIA0,a0I2A00000XQIdkUAH,,,a0I2A00000XQIdkUAH,City-0970,Class B,County-0172,N,False,Market-0059,3.0,2.0,,70.0,72.05,,Office,Southwest,11825000.0,12/5/2006,6.76,164111.0,,1986.0
6792,0012A000023Xo6zQAC,44,21931,True,False,1,False,False,False,False,False,True,True,False,41,3,140,59,166,41,False,0062A00000moTzhQAE,10/31/2005,0.0,0062A00000moTzhQAE,2/26/2005,10/31/2005 0:00,Property Sale,True,,2005 1,1,2005,Investment Sales,Office,Office,a0A2A00000TznKjUAJ,005F0000007WnNDIA0,a0I2A00000XQIeXUAX,,,a0I2A00000XQIeXUAX,City-1952,Class A,County-0461,N,True,Market-0067,1.0,13.0,,92.0,132.45,,Office,Midwest,31900000.0,10/31/2005,4.54999997,240837.0,,1989.0
6793,0012A000023Xo6zQAC,44,21931,True,False,1,False,False,False,False,False,True,True,False,41,3,140,59,166,41,False,0062A00000moU0BQAU,12/27/2005,0.0,0062A00000moU0BQAU,2/26/2005,12/21/2005 0:00,Property Sale,True,,2005 1,1,2005,Investment Sales,Office,Office,a0A2A00000TzlgtUAB,005F0000007WnNDIA0,a0I2A00000XQHEOUA5,Existing,"2016 Tax @ $6.57/sf, 2013 Est Tax @ $5.76/sf; 2016 Ops @ $8.56/sf, 2013 Est Ops @ $8.63/sf",a0I2A00000XQHEOUA5,City-1765,Class A,County-0160,N,True,Market-0047,1.0,12.0,1092.0,96.0,218.21,,Office,Midwest,83000000.0,10/7/2015,5.4,380360.0,,1986.0
6794,0012A000023Xo6zQAC,44,21931,True,False,1,False,False,False,False,False,True,True,False,41,3,140,59,166,41,False,0062A00000moTznQAE,1/30/2006,14000000.0,0062A00000moTznQAE,2/26/2005,1/26/2006 0:00,Property Sale,True,,2005 1,1,2005,Investment Sales,Office,Office,a0A2A00000TzmA0UAJ,005F0000007WnNDIA0,a0I2A00000XQHf7UAH,Existing,2015 Tax @ $2.66/sf; 2006 Combined Est Tax/Ops @ $9.03/sf,a0I2A00000XQHf7UAH,City-1159,Class B,County-0200,N,True,Market-0047,2.0,3.0,250.0,100.0,153.34,,Office,Midwest,15250000.0,1/26/2006,6.02998,99455.0,,1984.0
6795,0012A000023Xo6zQAC,44,21931,True,False,1,False,False,False,False,False,True,True,False,41,3,140,59,166,41,False,0062A00000moTZWQA2,2/20/2006,3000000.0,0062A00000moTZWQA2,2/26/2005,2/16/2006 0:00,Property Sale,True,,2005 1,1,2005,Investment Sales,Office,Office,a0A2A00000Tzp2yUAB,005F0000007WnNDIA0,a0I2A00000XQKCgUAP,Existing,2015 Tax @ $1.82/sf; 2007 Combined Est Tax/Ops @ $5.24/sf,a0I2A00000XQKCgUAP,City-1159,Class B,County-0200,N,True,Market-0047,,2.0,,1.0,64.84,,Office,Midwest,3500000.0,2/16/2006,13.8,53982.0,,1986.0
6796,0012A000023Xo6zQAC,44,21931,True,False,1,False,False,False,False,False,True,True,False,41,3,140,59,166,41,False,0062A00000moTxrQAE,2/20/2006,10000000.0,0062A00000moTxrQAE,2/26/2005,2/16/2006 0:00,Property Sale,True,,2005 1,1,2005,Investment Sales,Office,Office,a0A2A00000Tzm6zUAB,005F0000007WnNDIA0,a0I2A00000XQHc9UAH,Existing,"2015 Tax @ $1.89/sf, 2012 Est Tax @ $2.30/sf; 2014 Ops @ $7.25/sf, 2012 Est Ops @ $5.52/sf",a0I2A00000XQHc9UAH,City-1159,Class B,County-0200,N,True,Market-0047,1.0,3.0,,90.0,37.18,,Office,Midwest,2500000.0,12/17/2013,5.27,67233.0,,1988.0
6797,0012A000023Xo6zQAC,44,21931,True,False,1,False,False,False,False,False,True,True,False,41,3,140,59,166,41,False,0062A00000moTzcQAE,10/31/2005,0.0,0062A00000moTzcQAE,3/16/2005,10/28/2005 0:00,Property Sale,True,,2005 1,1,2005,Investment Sales,Office,Office,a0A2A00000TznzhUAB,005F0000007WnNDIA0,a0I2A00000XQJGnUAP,Existing,"2016 Tax @ $2.42/sf, 2011 Est Tax @ $2.12/sf; 2015 Ops @ $3.40/sf, 2011 Est Ops @ $5.74/sf",a0I2A00000XQJGnUAP,City-0443,Class B,County-0172,N,False,Market-0059,1.0,1.0,650.0,100.0,131.27,,Office,Southwest,13300000.0,12/28/2016,8.75,101316.0,,1999.0
6798,0012A000023Xo6zQAC,44,21931,True,False,1,False,False,False,False,False,True,True,False,41,3,140,59,166,41,False,0062A00000moU0VQAU,6/27/2003,0.0,0062A00000moU0VQAU,1/31/2003,6/27/2003 0:00,Property Sale,True,,2003 1,1,2003,Investment Sales,Office,Office,a0A2A00000TznyTUAR,005F0000007WnNDIA0,a0I2A00000XQJFGUA5,Existing,2014 Tax @ $0.03/sf; 2014 Ops @ $6.24/sf,a0I2A00000XQJFGUA5,City-0936,Class B,County-0284,N,True,Market-0106,,9.0,294.0,,47.22,,Office,Southwest,16000000.0,6/27/2003,0.58,338868.0,,1982.0
6799,0012A000023Xo6zQAC,44,21931,True,False,1,False,False,False,False,False,True,True,False,41,3,140,59,166,41,False,0062A00000o93KZQAY,9/15/2017,0.0,0062A00000o93KZQAY,10/3/2016,9/14/2017 0:00,Property Sale,False,0.0,2016 4,4,2016,Investment Sales,Office,Office,a0A2A00000TxIrmUAF,005F0000007WnNDIA0,a0I2A00000XQQmaUAH,Existing,"2016 Tax @ $2.73/sf; 2015 Ops @ $12.13/sf, 2016 Est Ops @ $12.13/sf",a0I2A00000XQQmaUAH,City-0174,Class A,County-0431,N,False,Market-0245,1.0,14.0,200.0,97.0,457.87,,Office,Mid-Atlantic,105725000.0,9/14/2017,0.718,230904.0,,1975.0
6800,0012A000023Xo6zQAC,44,21931,True,False,1,False,False,False,False,False,True,True,False,41,3,140,59,166,41,False,0062A00000moU0zQAE,4/29/2009,27000000.0,0062A00000moU0zQAE,1/9/2009,4/29/2009 0:00,Property Sale,True,,2009 1,1,2009,Investment Sales,Office,Office,a0A2A00000TznYFUAZ,005F0000007WnNDIA0,a0I2A00000XQIrQUAX,Existing,2016 Tax @ $4.44/sf,a0I2A00000XQIrQUAX,City-0174,Class B,County-0431,N,False,Market-0245,1.0,12.0,139.0,100.0,376.19,,Office,Mid-Atlantic,46100000.0,7/30/2013,0.518,122543.0,,1964.0
6802,0012A000023Xo6zQAC,44,21931,True,False,1,False,False,False,False,False,True,True,False,41,3,140,59,166,41,False,0062A00000moU14QAE,4/10/2015,62000000.0,0062A00000moU14QAE,12/3/2014,4/9/2015 0:00,Property Sale,True,0.0,2014 4,4,2014,Investment Sales,Office,Office,a0A2A00000TzqsRUAR,005F0000007WnNDIA0,a0I2A00000XQLjTUAX,,,a0I2A00000XQLjTUAX,City-1497,Class A,County-0005,N,False,Market-0206,1.0,10.0,,86.0,318.63,,Office,West,65000000.0,4/9/2015,1.58,204000.0,,1990.0
6803,0012A000023Xo6zQAC,44,21931,True,False,1,False,False,False,False,False,True,True,False,41,3,140,59,166,41,False,0062A00000moU1OQAU,5/12/2016,0.0,0062A00000moU1OQAU,9/21/2015,5/11/2016 0:00,Property Sale,True,0.0,2015 3,3,2015,Investment Sales,Office,Office,a0A2A00000TzldPUAR,005F0000007WnNDIA0,a0I2A00000XQHB7UAP,Existing,"2016 Tax @ $2.68/sf, 2010 Est Tax @ $2.22/sf; 2015 Ops @ $10.79/sf, 2010 Est Ops @ $7.93/sf",a0I2A00000XQHB7UAP,City-0894,Class A,County-0219,N,False,Market-0245,2.0,4.0,320.0,91.0,225.63,,Office,Mid-Atlantic,44500000.0,5/11/2016,3.41,197225.0,,1991.0
6952,0012A000023XrLnQAK,12,12225,True,False,1,False,False,False,True,False,False,True,False,6,6,9,13,14,5,False,0062A00000moGiRQAU,8/23/2016,0.0,0062A00000moGiRQAU,6/23/2016,8/22/2016 0:00,Property Sale,True,0.0,2016 2,2,2016,Investment Sales,Land,Land,a0A2A00000TzkwNUAR,005F0000007WnNDIA0,a0I2A00000XQGTQUA5,,,a0I2A00000XQGTQUA5,City-0488,,County-0172,N,False,Market-0059,,,,,53.33,,Land,Southwest,3200000.0,8/22/2016,,60000.0,,
6953,0012A000023XrLnQAK,12,12225,True,False,1,False,False,False,True,False,False,True,False,6,6,9,13,14,5,False,0062A00000moGjdQAE,2/24/2016,0.0,0062A00000moGjdQAE,12/10/2014,2/24/2016 0:00,Property Sale,True,0.0,2014 4,4,2014,Investment Sales,Land,Land,a0A2A00000Tzq6EUAR,005F0000007WnNDIA0,a0I2A00000XQL4aUAH,,,a0I2A00000XQL4aUAH,City-0488,,County-0172,N,False,Market-0059,,,,,,,Land,Southwest,1365441.0,2/24/2016,1.8,,,
6954,0012A000023XrLnQAK,12,12225,True,False,1,False,False,False,True,False,False,True,False,6,6,9,13,14,5,False,0062A00000moGjiQAE,2/24/2016,0.0,0062A00000moGjiQAE,12/10/2014,2/24/2016 0:00,Property Sale,True,0.0,2014 4,4,2014,Investment Sales,Land,Land,a0A2A00000TzkskUAB,005F0000007WnNDIA0,a0I2A00000XQGVgUAP,Existing,"2016 Tax @ $0.82/sf, 2011 Est Tax @ $0.76/sf; 2011 Est Ops @ $3.08/sf",a0I2A00000XQGVgUAP,City-0488,Class B,County-0172,N,False,Market-0059,,1.0,40.0,100.0,119.55,,Land,Southwest,2391000.0,2/24/2016,1.8,20000.0,,1989.0
6955,0012A000023XrLnQAK,12,12225,True,False,1,False,False,False,True,False,False,True,False,6,6,9,13,14,5,False,0062A00000moGjxQAE,2/24/2016,0.0,0062A00000moGjxQAE,1/23/2015,2/24/2016 0:00,Property Sale,True,0.0,2015 1,1,2015,Investment Sales,Land,Land,a0A2A00000Tzq6FUAR,005F0000007WnNDIA0,a0I2A00000XQL4bUAH,Existing,2016 Tax @ $13.99/sf,a0I2A00000XQL4bUAH,City-0488,,County-0172,Y,False,Market-0059,,1.0,17.0,100.0,7291.67,,Land,Southwest,950000.0,2/24/2016,0.341,1344.0,,1993.0
6956,0012A000023XrLnQAK,12,12225,True,False,1,False,False,False,True,False,False,True,False,6,6,9,13,14,5,False,0062A00000moGjsQAE,2/24/2016,0.0,0062A00000moGjsQAE,8/3/2015,2/24/2016 0:00,Property Sale,True,0.0,2015 3,3,2015,Investment Sales,Land,Land,a0A2A00000TzoOKUAZ,005F0000007WnNDIA0,a0I2A00000XQJcHUAX,,,a0I2A00000XQJcHUAX,City-0488,,County-0172,N,False,Market-0059,,,,,12.43,,Land,Southwest,400000.0,2/24/2016,,32190.0,,
6978,0012A000023XpUYQA0,5,9471,True,False,1,False,False,False,False,False,True,True,False,4,1,69,23,92,4,False,0062A00000mo99xQAA,10/7/2013,0.0,0062A00000mo99xQAA,9/27/2012,10/4/2013 0:00,Property Sale,True,0.0,2012 3,3,2012,Investment Sales,Multi-Housing,Apartments,a0A2A00000Tzp1aUAB,005F0000007WnNDIA0,a0I2A00000XQKB9UAP,,,a0I2A00000XQKB9UAP,City-0999,Class A,County-0667,N,False,Market-0115,9.0,4.0,,90.0,69.4,90909.09,Multi-Housing,Southeast,12000000.0,10/4/2013,30.55,172920.0,132.0,2003.0
