,id_accs,active_deals,activity_count,buyer_book,servicing_contract,investor_type,cmbs,consultant,correspondent,foreign,master_servicer,lender_book,loan_sales_book,loan_servicing,num_deals_as_client,num_deals_as_investor,number_of_properties,number_of_related_deals,number_of_related_properties,number_of_won_deals_as_client,investor_type_IsMissing,id_deals_x,accounting_date,best_initial_bid,id_deals.1,closedate,date_closed,deal_type,deal_update_flag,debt_yield,fiscal,fiscalquarter,fiscalyear,platform,property_group,property_type,id,createdbyid,id_props,building_status,building_tax_expenses,id_deals_y,city,class,county,sale_status,portfolio,market,num_buildings,num_floors,num_parking_spaces,occupancy_rate,price_per_sq_ft,price_per_unit,property_type_1,region__c,sale_amount__c,sale_date__c,size_acres,size_sf,size_units,year_built
1791,0012A000023XlVkQAK,303,22923,True,True,2,False,False,False,False,False,True,True,False,10,293,39,334,239,9,False,0062A00000moJvyQAE,9/25/2008,0.0,0062A00000moJvyQAE,9/25/2008,9/25/2008 0:00,Well-Performing,True,,2008 3,3,2008,Loan Sales,Office,Office,a0A2A00000TzlNeUAJ,005F0000007WnNDIA0,a0I2A00000XQGxQUAX,,,a0I2A00000XQGxQUAX,City-0386,Class A,County-0273,Y,False,Market-0049,1.0,23.0,58.0,100.0,40.57,,Office,Midwest,16000000.0,12/31/2003,0.4268,394366.0,,1984.0
2057,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTB8QAM,4/29/2011,10250000.0,0062A00000moTB8QAM,5/12/2010,4/29/2011 0:00,Property Sale,True,0.0,2010 2,2,2010,Investment Sales,Hotel-Lodging,Hotel/Lodging,a0A2A00000TzlFHUAZ,005F0000007WnNDIA0,a0I2A00000XQGq9UAH,Existing,2016 Tax @ $2.49/sf,a0I2A00000XQGq9UAH,City-0488,,County-0172,N,False,Market-0059,1.0,12.0,247.0,80.0,152.29,100323.62,Hotel-Lodging,Southwest,31000000.0,11/30/2016,4.001,203562.0,309.0,1979.0
2059,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTIsQAM,4/18/2011,14750000.0,0062A00000moTIsQAM,7/21/2010,4/14/2011 0:00,Property Sale,True,0.0,2010 3,3,2010,Investment Sales,Hotel-Lodging,Hotel/Lodging,a0A2A00000Tzl83UAB,005F0000007WnNDIA0,a0I2A00000XQGk1UAH,,,a0I2A00000XQGk1UAH,City-0618,,County-0543,N,False,Market-0199,,4.0,,60.0,222.5,134090.91,Hotel-Lodging,West,14750000.0,4/14/2011,2.59545,66292.0,110.0,2007.0
2060,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTAmQAM,2/7/2013,0.0,0062A00000moTAmQAM,2/10/2011,2/7/2013 0:00,Property Sale,True,0.0,2011 1,1,2011,Investment Sales,Hotel-Lodging,Hotel/Lodging,a0A2A00000Tzo50UAB,005F0000007WnNDIA0,a0I2A00000XQJLDUA5,,,a0I2A00000XQJLDUA5,City-0470,,County-0268,N,False,Market-0093,1.0,9.0,,,110.11,52290.08,Hotel-Lodging,West,13700000.0,2/7/2013,,124422.0,262.0,1985.0
2061,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTIPQA2,10/11/2012,0.0,0062A00000moTIPQA2,6/20/2012,10/10/2012 0:00,Property Sale,True,0.0,2012 2,2,2012,Investment Sales,Hotel-Lodging,Hotel/Lodging,a0A2A00000TzpWZUAZ,005F0000007WnNDIA0,a0I2A00000XQKc8UAH,,,a0I2A00000XQKc8UAH,City-1532,,County-0471,N,False,Market-0171,,,,,,134765.63,Hotel-Lodging,Southeast,34500000.0,10/10/2012,,,256.0,2008.0
2062,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTDZQA2,6/8/2015,0.0,0062A00000moTDZQA2,1/12/2015,6/5/2015 0:00,Property Sale,True,0.0,2015 1,1,2015,Investment Sales,Hotel-Lodging,Hotel/Lodging,a0A2A00000TzlxIUAR,005F0000007WnNDIA0,a0I2A00000XQHTHUA5,,,a0I2A00000XQHTHUA5,City-0752,,County-0004,N,False,Market-0090,,3.0,,41.0,116.77,58278.85,Hotel-Lodging,Southeast,12122000.0,6/5/2015,5.66,103808.0,208.0,1986.0
2063,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTLSQA2,9/6/2016,0.0,0062A00000moTLSQA2,4/4/2016,7/22/2016 0:00,Property Sale,True,0.0,2016 2,2,2016,Investment Sales,Land,Land,a0A2A00000TzqAbUAJ,005F0000007WnNDIA0,a0I2A00000XQL98UAH,,,a0I2A00000XQL98UAH,City-1686,,County-0657,N,True,Market-0188,,,,,,,Land,Mid-Atlantic,3800000.0,7/22/2016,3.81,,,
2064,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTKtQAM,8/24/2017,0.0,0062A00000moTKtQAM,5/10/2016,8/18/2017 0:00,Property Sale,True,0.0,2016 2,2,2016,Investment Sales,Land,Land,a0A2A00000Tznm1UAB,005F0000007WnNDIA0,a0I2A00000XQJ4WUAX,Existing,2015 Tax @ $3.95/sf,a0I2A00000XQJ4WUAX,City-1686,Class C,County-0657,N,False,Market-0188,,1.0,,100.0,755.81,,Land,Mid-Atlantic,1300000.0,8/18/2017,0.52,1720.0,,1939.0
2065,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTMGQA2,12/22/2017,0.0,0062A00000moTMGQA2,9/20/2015,12/22/2017 0:00,Property Sale,True,0.0,2015 3,3,2015,Investment Sales,Land,Land,a0A2A00000TzoOwUAJ,005F0000007WnNDIA0,a0I2A00000XQJetUAH,,,a0I2A00000XQJetUAH,City-1686,Class A,County-0657,N,True,Market-0188,,,,,31.28,28054.3,Multi-Housing,Mid-Atlantic,6200000.0,12/22/2017,13.25,198219.0,221.0,2018.0
2066,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moT3qQAE,2/13/2017,0.0,0062A00000moT3qQAE,9/20/2015,2/8/2016 0:00,Property Sale,True,0.0,2015 3,3,2015,Investment Sales,Land,Land,a0A2A00000TzoRtUAJ,005F0000007WnNDIA0,a0I2A00000XQJfcUAH,,,a0I2A00000XQJfcUAH,City-1686,,County-0657,N,True,Market-0188,,,,,,,Land,Mid-Atlantic,6850000.0,2/8/2016,20.2,,,
2067,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTL4QAM,11/28/2016,2200000.0,0062A00000moTL4QAM,11/24/2015,11/17/2016 0:00,Property Sale,True,0.0,2015 4,4,2015,Investment Sales,Land,Land,a0A2A00000TzmvQUAR,005F0000007WnNDIA0,a0I2A00000XQIJzUAP,,,a0I2A00000XQIJzUAP,City-1686,,County-0657,N,False,Market-0188,,,,,,,Land,Mid-Atlantic,2200000.0,11/17/2016,0.41,,,
2068,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTLNQA2,7/25/2017,0.0,0062A00000moTLNQA2,4/4/2016,7/17/2017 0:00,Property Sale,True,0.0,2016 2,2,2016,Investment Sales,Land,Land,a0A2A00000TzqAaUAJ,005F0000007WnNDIA0,a0I2A00000XQL9FUAX,,,a0I2A00000XQL9FUAX,City-1686,,County-0657,N,True,Market-0188,,,,,,,Land,Mid-Atlantic,16250000.0,7/17/2017,18.82,,,
2069,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTBwQAM,9/30/2013,0.0,0062A00000moTBwQAM,9/23/2011,9/30/2013 0:00,Property Sale,True,0.0,2011 3,3,2011,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzrBDUAZ,005F0000007WnNDIA0,a0I2A00000XQLpbUAH,,,a0I2A00000XQLpbUAH,City-2027,Class A,County-0373,N,False,Market-0231,12.0,3.0,,,36.64,58712.12,Multi-Housing,Southeast,15500000.0,9/30/2013,26.0,423060.0,264.0,2004.0
2070,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTKUQA2,12/15/2011,0.0,0062A00000moTKUQA2,4/1/2011,12/13/2011 0:00,Non-Performing,True,0.0,2011 2,2,2011,Loan Sales,Multi-Housing,Apartments,a0A2A00000TzlLSUAZ,005F0000007WnNDIA0,a0I2A00000XQGvDUAX,,,a0I2A00000XQGvDUAX,City-0876,Class C,County-0231,N,True,Market-0102,7.0,3.0,,,61.51,103333.33,Multi-Housing,Southeast,8000000.0,1/18/2018,25.45,252000.0,150.0,2008.0
2071,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTKUQA2,12/15/2011,0.0,0062A00000moTKUQA2,4/1/2011,12/13/2011 0:00,Non-Performing,True,0.0,2011 2,2,2011,Loan Sales,Multi-Housing,Apartments,a0A2A00000TzpczUAB,005F0000007WnNDIA0,a0I2A00000XQKh6UAH,,,a0I2A00000XQKh6UAH,City-2099,Class C,County-0644,N,True,Market-0239,9.0,3.0,,89.0,29.76,50000.0,Multi-Housing,Southeast,7500000.0,1/18/2018,22.41,252000.0,150.0,2008.0
2072,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTKFQA2,8/19/2014,0.0,0062A00000moTKFQA2,6/15/2012,8/13/2014 0:00,Property Sale,True,0.0,2012 2,2,2012,Investment Sales,Multi-Housing,Apartments,a0A2A00000Tzo8XUAR,005F0000007WnNDIA0,a0I2A00000XQJO7UAP,,,a0I2A00000XQJO7UAP,City-0659,Class B,County-0262,N,False,Market-0063,8.0,5.0,,,39.63,71666.67,Multi-Housing,Midwest,6450000.0,8/13/2014,8.82,162760.0,90.0,1986.0
2073,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTM1QAM,6/19/2013,16250000.0,0062A00000moTM1QAM,5/17/2011,6/17/2013 0:00,Property Sale,True,0.0,2011 2,2,2011,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzllfUAB,005F0000007WnNDIA0,a0I2A00000XQHINUA5,Existing,2016 Tax @ $1499.96/Unit,a0I2A00000XQHINUA5,City-0936,Class B,County-0284,N,False,Market-0106,30.0,3.0,723.0,87.0,65.39,56034.48,Multi-Housing,Southwest,26000000.0,7/9/2015,19.23,397610.0,464.0,1985.0
2076,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTNYQA2,9/30/2010,11500000.0,0062A00000moTNYQA2,6/9/2010,9/29/2010 0:00,Non-Performing,True,,2010 2,2,2010,Loan Sales,Multi-Housing,SFR - Attached,a0A2A00000TznDwUAJ,005F0000007WnNDIA0,a0I2A00000XQIYmUAP,,,a0I2A00000XQIYmUAP,City-0503,Class A,County-0656,N,False,Market-0062,,,,,,,,Southeast,,,,,53.0,2008.0
2077,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTI9QAM,11/2/2011,21000000.0,0062A00000moTI9QAM,4/5/2011,11/2/2011 0:00,Property Sale,True,0.0,2011 2,2,2011,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzlF6UAJ,005F0000007WnNDIA0,a0I2A00000XQGq2UAH,Existing,"2016 Tax @ $2599.44/Unit, 2012 Est Tax @ $5924.95/Unit; 2012 Est Ops @ $13525.7/Unit",a0I2A00000XQGq2UAH,City-1532,Class A,County-0471,N,False,Market-0171,1.0,6.0,272.0,69.0,86.32,126760.56,Multi-Housing,Southeast,18000000.0,11/2/2011,2.54,208538.0,142.0,2008.0
2078,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTC1QAM,5/22/2013,0.0,0062A00000moTC1QAM,3/1/2013,5/22/2013 0:00,Property Sale,True,0.0,2013 1,1,2013,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzphLUAR,005F0000007WnNDIA0,a0I2A00000XQKjhUAH,Existing,2013 Tax @ $1061.70/Unit,a0I2A00000XQKjhUAH,City-0073,Class A,County-0386,N,False,Market-0245,10.0,3.0,120.0,,166.98,208474.58,Multi-Housing,Mid-Atlantic,86100000.0,5/22/2013,17.7,515628.0,413.0,2009.0
2079,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTJlQAM,3/30/2011,17200000.0,0062A00000moTJlQAM,6/8/2010,3/29/2011 0:00,Property Sale,True,,2010 2,2,2010,Investment Sales,Office,Office,a0A2A00000TzpoHUAR,005F0000007WnNDIA0,a0I2A00000XQKq1UAH,Existing,"2016 Tax @ $5.70/sf, 2012 Est Tax @ $2.46/sf; 2015 Ops @ $13.26/sf, 2012 Est Ops @ $6.12/sf",a0I2A00000XQKq1UAH,City-0090,Class A,County-0689,N,True,Market-0016,1.0,4.0,1247.0,91.0,373.28,,Office,Southwest,76500000.0,1/29/2014,9.2,204940.0,,2008.0
2081,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTJMQA2,6/30/2010,0.0,0062A00000moTJMQA2,4/29/2010,6/30/2010 0:00,Non-Performing,True,,2010 2,2,2010,Loan Sales,Other,Promissory Note,a0A2A00000Tzl9rUAB,005F0000007WnNDIA0,a0I2A00000XQGldUAH,Existing,2015 Tax @ $3.03/sf,a0I2A00000XQGldUAH,City-0725,,County-0624,N,False,Market-0059,,1.0,300.0,76.0,103.68,,Other,Southwest,28000000.0,12/6/2013,2.807,270069.0,,1954.0
2082,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moSumQAE,2/11/2011,36000000.0,0062A00000moSumQAE,7/8/2010,2/11/2011 0:00,Well-Performing,True,,2010 3,3,2010,Loan Sales,Other,Promissory Note,a0A2A00000TzpVtUAJ,005F0000007WnNDIA0,a0I2A00000XQKbZUAX,,,a0I2A00000XQKbZUAX,City-1373,,County-0529,N,False,Market-0140,,,,80.0,,,Other,West,,,,314091.0,,2006.0
2083,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTHlQAM,9/14/2010,0.0,0062A00000moTHlQAM,4/2/2010,9/13/2010 0:00,Non-Performing,True,0.0,2010 2,2,2010,Loan Sales,Other,Promissory Note,a0A2A00000TzpHjUAJ,005F0000007WnNDIA0,a0I2A00000XQKPQUA5,,,a0I2A00000XQKPQUA5,City-0840,,County-0030,N,False,Market-0155,,,,,,,Other,Southeast,,,,,,
2084,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTB3QAM,9/29/2011,,0062A00000moTB3QAM,2/28/2011,9/28/2011 0:00,Non-Performing,True,,2011 1,1,2011,Loan Sales,Retail,Retail,a0A2A00000Tzn41UAB,005F0000007WnNDIA0,a0I2A00000XQISDUA5,,,a0I2A00000XQISDUA5,City-0199,,County-0478,N,False,Market-0248,,,,66.0,155.54,,Retail,Southeast,15500000.0,5/24/2006,8.24,99656.0,,1981.0
2085,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moSK0QAM,5/18/2011,0.0,0062A00000moSK0QAM,12/29/2010,5/18/2011 0:00,Non-Performing,True,0.0,2010 4,4,2010,Loan Sales,Retail,Retail,a0A2A00000TzoqvUAB,005F0000007WnNDIA0,a0I2A00000XQK2PUAX,,,a0I2A00000XQK2PUAX,City-0196,,County-0039,N,False,Market-0212,,1.0,,89.0,199.54,,Retail,Southeast,11250000.0,4/12/2016,10.4,56380.0,,2007.0
2086,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTIdQAM,5/18/2011,0.0,0062A00000moTIdQAM,12/29/2010,5/18/2011 0:00,Non-Performing,True,0.0,2010 4,4,2010,Loan Sales,Retail,Retail,a0A2A00000TzlDKUAZ,005F0000007WnNDIA0,a0I2A00000XQGooUAH,Existing,"2012 Tax @ $2.18/sf, 2010 Est Tax @ $1.36/sf; 2010 Est Ops @ $1.75/sf",a0I2A00000XQGooUAH,City-0717,,County-0706,N,False,Market-0043,1.0,1.0,285.0,98.0,144.51,,Retail,Southeast,7650000.0,6/13/2013,8.55,52936.0,,2007.0
2088,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTMLQA2,6/21/2016,0.0,0062A00000moTMLQA2,6/1/2016,,Consulting Fees-Debt,True,,2016 2,2,2016,Debt,Retail,Retail,a0A2A00000TzqFZUAZ,005F0000007WnNDIA0,a0I2A00000XQLE4UAP,,,a0I2A00000XQLE4UAP,City-0077,,County-0497,N,False,Market-0093,,,,,,,Retail,West,,,,,,
2089,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTCLQA2,12/17/2012,0.0,0062A00000moTCLQA2,12/6/2011,12/12/2012 0:00,Property Sale,True,0.0,2011 4,4,2011,Investment Sales,Retail,Retail,a0A2A00000TzneaUAB,005F0000007WnNDIA0,a0I2A00000XQIw4UAH,,,a0I2A00000XQIw4UAH,City-0271,,County-0385,N,False,Market-0140,,2.0,,57.0,324.64,,Retail,West,12800000.0,12/12/2012,1.67,39428.0,,2008.0
2091,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTIQQA2,6/14/2011,10000000.0,0062A00000moTIQQA2,1/19/2011,6/10/2011 0:00,Property Sale,True,,2011 1,1,2011,Investment Sales,Retail,Retail,a0A2A00000TzorRUAR,005F0000007WnNDIA0,a0I2A00000XQK36UAH,,,a0I2A00000XQK36UAH,City-0062,,County-0301,N,True,Market-0232,3.0,1.0,,77.0,94.55,,Retail,Southeast,10175000.0,6/10/2011,11.5,107615.0,,1984.0
2092,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moSrKQAU,2/24/2011,0.0,0062A00000moSrKQAU,1/31/2011,2/18/2011 0:00,Non-Performing,True,,2011 1,1,2011,Loan Sales,Retail,Retail,a0A2A00000TznNdUAJ,005F0000007WnNDIA0,a0I2A00000XQIhPUAX,,,a0I2A00000XQIhPUAX,City-1383,,County-0153,N,False,Market-0161,,,,36.0,179.62,,Retail,Southeast,40413812.5,2/18/2011,32.0,225000.0,,2009.0
2093,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moSb8QAE,12/27/2013,0.0,0062A00000moSb8QAE,5/1/2013,12/24/2013 0:00,Property Sale,True,0.0,2013 2,2,2013,Investment Sales,Retail,Retail,a0A2A00000TzpMqUAJ,005F0000007WnNDIA0,a0I2A00000XQKSxUAP,Existing,"2016 Tax @ $1.46/sf, 2011 Est Tax @ $1.67/sf; 2010 Ops @ $6.43/sf, 2011 Est Ops @ $6.43/sf",a0I2A00000XQKSxUAP,City-2194,,County-0297,N,True,Market-0232,,1.0,300.0,75.0,287.54,,Retail,Southeast,19150000.0,2/23/2016,8.0,66600.0,,2008.0
2094,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moSb8QAE,12/27/2013,0.0,0062A00000moSb8QAE,5/1/2013,12/24/2013 0:00,Property Sale,True,0.0,2013 2,2,2013,Investment Sales,Retail,Retail,a0A2A00000TzpvqUAB,005F0000007WnNDIA0,a0I2A00000XQKAeUAP,Existing,2011 Tax @ $4.87/sf,a0I2A00000XQKAeUAP,City-1532,,County-0471,N,True,Market-0171,,2.0,,56.0,190.77,,Retail,Southeast,19230000.0,12/24/2013,24.26,100800.0,,2008.0
2095,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTLeQAM,11/10/2010,3610000.0,0062A00000moTLeQAM,8/20/2010,11/9/2010 0:00,Property Sale,True,0.0,2010 3,3,2010,Investment Sales,Self Storage,Self Storage,a0A2A00000TznDgUAJ,005F0000007WnNDIA0,a0I2A00000XQIJKUA5,,,a0I2A00000XQIJKUA5,City-0241,,County-0613,N,True,Market-0032,,,,48.0,,106.76,Self-Storage,Northeast,3610000.0,11/9/2010,,,33813.0,
2096,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTLiQAM,11/17/2010,4485783.0,0062A00000moTLiQAM,6/1/2010,11/16/2010 0:00,Property Sale,True,0.0,2010 2,2,2010,Investment Sales,Self Storage,Self Storage,a0A2A00000Tzl6bUAB,005F0000007WnNDIA0,a0I2A00000XQGj8UAH,Existing,2015 Tax @ $0.27/sf,a0I2A00000XQGj8UAH,City-0614,,County-0332,N,True,Market-0047,,1.0,,74.0,15.75,63.61,Self-Storage,Midwest,4600000.0,11/16/2010,7.3471,292008.0,72320.0,1984.0
2097,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTLiQAM,11/17/2010,4485783.0,0062A00000moTLiQAM,6/1/2010,11/16/2010 0:00,Property Sale,True,0.0,2010 2,2,2010,Investment Sales,Self Storage,Self Storage,a0A2A00000Tzl6cUAB,005F0000007WnNDIA0,a0I2A00000XQGj9UAH,,,a0I2A00000XQGj9UAH,City-0376,,County-0160,N,True,Market-0047,,,,64.0,,61.89,Self-Storage,Midwest,4400000.0,11/16/2010,,,71094.0,
2098,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTLiQAM,11/17/2010,4485783.0,0062A00000moTLiQAM,6/1/2010,11/16/2010 0:00,Property Sale,True,0.0,2010 2,2,2010,Investment Sales,Self Storage,Self Storage,a0A2A00000TzlFjUAJ,005F0000007WnNDIA0,a0I2A00000XQGqNUAX,,,a0I2A00000XQGqNUAX,City-0023,,County-0409,N,True,Market-0047,,,,82.0,,51.36,Self-Storage,Midwest,3800000.0,11/16/2010,,,73990.0,
2099,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTLiQAM,11/17/2010,4485783.0,0062A00000moTLiQAM,6/1/2010,11/16/2010 0:00,Property Sale,True,0.0,2010 2,2,2010,Investment Sales,Self Storage,Self Storage,a0A2A00000TzlFlUAJ,005F0000007WnNDIA0,a0I2A00000XQGqTUAX,,,a0I2A00000XQGqTUAX,City-1249,,County-0160,N,True,Market-0047,,,,72.0,,30.57,Self-Storage,Midwest,2710000.0,11/16/2010,,,88655.0,
2100,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTLiQAM,11/17/2010,4485783.0,0062A00000moTLiQAM,6/1/2010,11/16/2010 0:00,Property Sale,True,0.0,2010 2,2,2010,Investment Sales,Self Storage,Self Storage,a0A2A00000TzlHgUAJ,005F0000007WnNDIA0,a0I2A00000XQGrzUAH,,,a0I2A00000XQGrzUAH,City-1932,,County-0160,N,True,Market-0047,,,,59.0,,31.84,Self-Storage,Midwest,1900000.0,11/16/2010,,,59665.0,
2101,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTLiQAM,11/17/2010,4485783.0,0062A00000moTLiQAM,6/1/2010,11/16/2010 0:00,Property Sale,True,0.0,2010 2,2,2010,Investment Sales,Self Storage,Self Storage,a0A2A00000TzpVEUAZ,005F0000007WnNDIA0,a0I2A00000XQKaiUAH,,,a0I2A00000XQKaiUAH,City-0319,,County-0332,N,True,Market-0047,,,,76.0,,62.35,Self-Storage,Midwest,1500000.0,11/16/2010,,,24058.0,
2102,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTMpQAM,11/10/2010,10850000.0,0062A00000moTMpQAM,8/20/2010,11/9/2010 0:00,Property Sale,True,,2010 3,3,2010,Investment Sales,Self Storage,Self Storage,a0A2A00000TzpWdUAJ,005F0000007WnNDIA0,a0I2A00000XQKcKUAX,,,a0I2A00000XQKcKUAX,City-0983,,County-0516,N,True,Market-0165,,,,68.0,,174.92,Self-Storage,Northeast,10850000.0,11/9/2010,,,62029.0,
2103,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTNTQA2,11/29/2010,1445000.0,0062A00000moTNTQA2,8/20/2010,11/22/2010 0:00,Property Sale,True,,2010 3,3,2010,Investment Sales,Self Storage,Self Storage,a0A2A00000Tzl6dUAB,005F0000007WnNDIA0,a0I2A00000XQGdDUAX,,,a0I2A00000XQGdDUAX,City-2120,,County-0392,N,True,Market-0067,,,,65.0,,23.1,Self-Storage,Midwest,1445000.0,11/22/2010,,,62553.0,
2104,0012A000023XoUSQA0,1134,115356,True,True,2,False,False,False,False,False,True,True,False,78,1056,133,1368,766,62,False,0062A00000moTNTQA2,11/29/2010,1445000.0,0062A00000moTNTQA2,8/20/2010,11/22/2010 0:00,Property Sale,True,,2010 3,3,2010,Investment Sales,Self Storage,Self Storage,a0A2A00000TzpVGUAZ,005F0000007WnNDIA0,a0I2A00000XQKaLUAX,,,a0I2A00000XQKaLUAX,City-2188,,County-0673,N,True,Market-0067,,,,59.0,,18.9,Self-Storage,Midwest,1295000.0,11/22/2010,,,68515.0,
2575,0012A000023YD9FQAW,37,9626,True,False,2,False,False,False,False,False,True,True,False,5,32,4,50,27,4,False,0062A00000moLTVQA2,8/10/2011,0.0,0062A00000moLTVQA2,5/12/2011,8/10/2011 0:00,Sub-Performing,True,0.0,2011 2,2,2011,Loan Sales,Office,Office,a0A2A00000TznGSUAZ,005F0000007WnNDIA0,a0I2A00000XQIb3UAH,Existing,2012 Est Tax @ $0.87/sf; 2012 Est Ops @ $3.30/sf,a0I2A00000XQIb3UAH,City-0007,Class B,County-0172,N,False,Market-0059,3.0,4.0,175.0,70.0,61.03,,Office,Southwest,15600000.0,8/28/2013,2.889,255619.0,,1986.0
2577,0012A000023YD9FQAW,37,9626,True,False,2,False,False,False,False,False,True,True,False,5,32,4,50,27,4,False,0062A00000moLTRQA2,6/6/2011,0.0,0062A00000moLTRQA2,9/27/2010,5/19/2011 0:00,Non-Performing,True,0.0,2010 3,3,2010,Loan Sales,Other,Promissory Note,a0A2A00000Tzn3AUAR,005F0000007WnNDIA0,a0I2A00000XQIReUAP,,,a0I2A00000XQIReUAP,City-1961,,County-0431,N,False,Market-0106,,,,,,,Other,Southwest,,,887.0,38637720.0,,2007.0
