,id_accs,active_deals,activity_count,buyer_book,servicing_contract,investor_type,cmbs,consultant,correspondent,foreign,master_servicer,lender_book,loan_sales_book,loan_servicing,num_deals_as_client,num_deals_as_investor,number_of_properties,number_of_related_deals,number_of_related_properties,number_of_won_deals_as_client,investor_type_IsMissing,id_deals_x,accounting_date,best_initial_bid,id_deals.1,closedate,date_closed,deal_type,deal_update_flag,debt_yield,fiscal,fiscalquarter,fiscalyear,platform,property_group,property_type,id,createdbyid,id_props,building_status,building_tax_expenses,id_deals_y,city,class,county,sale_status,portfolio,market,num_buildings,num_floors,num_parking_spaces,occupancy_rate,price_per_sq_ft,price_per_unit,property_type_1,region__c,sale_amount__c,sale_date__c,size_acres,size_sf,size_units,year_built
7118,0012A000023XyLkQAK,6,1176,True,False,0,False,False,False,False,False,False,False,False,4,2,2,8,2,4,False,0062A00000moQETQA2,12/30/2010,0.0,0062A00000moQETQA2,9/29/2010,12/30/2010 0:00,Fixed-rate,True,0.0,2010 3,3,2010,Debt,Mixed Use,Mixed Use,a0A2A00000Tzn5bUAB,005F0000007WnNDIA0,a0I2A00000XQIT1UAP,,,a0I2A00000XQIT1UAP,City-1274,,County-0589,N,False,Market-0149,,,,91.0,108.21,,Office,Southeast,48250000.0,8/31/2017,,445907.0,,1970.0
7119,0012A000023XyLkQAK,6,1176,True,False,0,False,False,False,False,False,False,False,False,4,2,2,8,2,4,False,0062A00000moPrQQAU,6/30/2011,0.0,0062A00000moPrQQAU,4/12/2011,6/30/2011 0:00,Floating-Rate,True,0.0,2011 2,2,2011,Debt,Retail,Retail,a0A2A00000TznFxUAJ,005F0000007WnNDIA0,a0I2A00000XQIalUAH,Existing,2009 Tax @ $2.37/sf,a0I2A00000XQIalUAH,City-1749,,County-0538,N,False,Market-0059,,1.0,944.0,76.0,148.37,,Retail,Southwest,31017595.0,10/11/2013,21.45,209051.0,,1999.0
7120,0012A000023XtVwQAK,12,17,True,False,0,False,False,False,False,False,False,True,False,8,4,14,18,20,8,False,0062A00000moAx5QAE,9/7/2012,3350000.0,0062A00000moAx5QAE,11/14/2011,9/6/2012 0:00,Property Sale,True,0.0,2011 4,4,2011,Investment Sales,Retail,Retail,a0A2A00000TzmBJUAZ,005F0000007WnNDIA0,a0I2A00000XQHgBUAX,Existing,2016 Tax @ $7.40/sf,a0I2A00000XQHgBUAX,City-0936,,County-0284,N,False,Market-0106,1.0,1.0,40.0,100.0,702.13,,Retail,Southwest,3300000.0,9/6/2012,0.92,4700.0,,2003.0
7121,0012A000023XtVwQAK,12,17,True,False,0,False,False,False,False,False,False,True,False,8,4,14,18,20,8,False,0062A00000moAurQAE,4/23/2012,4645000.0,0062A00000moAurQAE,11/14/2011,4/23/2012 0:00,Property Sale,True,0.0,2011 4,4,2011,Investment Sales,Retail,Retail,a0A2A00000TzmBIUAZ,005F0000007WnNDIA0,a0I2A00000XQHgAUAX,Existing,2016 Tax @ $3.57/sf,a0I2A00000XQHgAUAX,City-0936,,County-0284,N,False,Market-0106,1.0,1.0,45.0,100.0,371.12,,Retail,Southwest,5500000.0,9/20/2013,2.0,14820.0,,2004.0
7122,0012A000023XtVwQAK,12,17,True,False,0,False,False,False,False,False,False,True,False,8,4,14,18,20,8,False,0062A00000moAu7QAE,11/14/2012,7000000.0,0062A00000moAu7QAE,4/16/2012,11/13/2012 0:00,Property Sale,True,0.0,2012 2,2,2012,Investment Sales,Retail,Retail,a0A2A00000Tzo1lUAB,005F0000007WnNDIA0,a0I2A00000XQJIZUA5,Existing,,a0I2A00000XQJIZUA5,City-0936,,County-0233,N,False,Market-0106,2.0,1.0,898.0,96.0,168.45,,Retail,Southwest,7150000.0,12/13/2012,16.515,42446.0,,2001.0
7123,0012A000023XtVwQAK,12,17,True,False,0,False,False,False,False,False,False,True,False,8,4,14,18,20,8,False,0062A00000moAwvQAE,5/12/2014,0.0,0062A00000moAwvQAE,10/2/2013,5/9/2014 0:00,Property Sale,True,0.0,2013 4,4,2013,Investment Sales,Retail,Retail,a0A2A00000TzkhfUAB,005F0000007WnNDIA0,a0I2A00000XQGLyUAP,Existing,2016 Tax @ $4.28/sf,a0I2A00000XQGLyUAP,City-1214,,County-0431,N,False,Market-0106,,1.0,,100.0,355.52,,Retail,Southwest,3900000.0,5/9/2014,1.265,10970.0,,2013.0
7124,0012A000023XtVwQAK,12,17,True,False,0,False,False,False,False,False,False,True,False,8,4,14,18,20,8,False,0062A00000moAx0QAE,5/19/2015,0.0,0062A00000moAx0QAE,5/26/2011,5/15/2015 0:00,Property Sale,True,0.0,2011 2,2,2011,Investment Sales,Retail,Retail,a0A2A00000TznbFUAR,005F0000007WnNDIA0,a0I2A00000XQKgNUAX,Existing,2016 Tax @ $6.48/sf; 2014 Ops @ $4.80/sf,a0I2A00000XQKgNUAX,City-0936,,County-0284,N,True,Market-0106,1.0,2.0,103.0,90.0,400.0,,Retail,Southwest,10000000.0,5/15/2015,1.24,25000.0,,2010.0
7125,0012A000023XtVwQAK,12,17,True,False,0,False,False,False,False,False,False,True,False,8,4,14,18,20,8,False,0062A00000moAwwQAE,12/15/2015,5625000.0,0062A00000moAwwQAE,9/29/2015,12/14/2015 0:00,Property Sale,True,0.0,2015 3,3,2015,Investment Sales,Retail,Retail,a0A2A00000TzluMUAR,005F0000007WnNDIA0,a0I2A00000XQHQWUA5,Existing,2016 Tax @ $5.79/sf,a0I2A00000XQHQWUA5,City-1013,,County-0233,N,False,Market-0106,,1.0,85.0,100.0,562.5,,Retail,Southwest,5625000.0,12/14/2015,1.33,10000.0,,2015.0
7126,0012A000023XmlbQAC,8,6801,True,False,0,False,False,False,False,False,False,True,False,5,3,4,12,5,5,False,0062A00000moasxQAA,12/17/2007,0.0,0062A00000moasxQAA,11/15/2007,12/13/2007 0:00,Fixed-rate,True,0.0,2007 4,4,2007,Debt,Office,Office,a0A2A00000TzlxoUAB,005F0000007WnNDIA0,a0I2A00000XQHTZUA5,,,a0I2A00000XQHTZUA5,City-0007,Class B,County-0172,N,False,Market-0059,6.0,1.0,,73.0,68.04,437500.0,Industrial,Southwest,7000000.0,12/8/2016,4.98,102875.0,16.0,1981.0
7127,0012A000023XmlbQAC,8,6801,True,False,0,False,False,False,False,False,False,True,False,5,3,4,12,5,5,False,0062A00000moat2QAA,1/24/2006,0.0,0062A00000moat2QAA,11/14/2005,1/23/2006 0:00,Fixed-rate,True,0.0,2005 4,4,2005,Debt,Office,Office,a0A2A00000TzqgwUAB,005F0000007WnNDIA0,a0I2A00000XQLcMUAX,Existing,"2016 Tax @ $3.05/sf; 2013 Ops @ $7.00/sf, 2007 Est Ops @ $8.68/sf",a0I2A00000XQLcMUAX,City-0090,Class B,County-0636,N,False,Market-0016,,5.0,221.0,86.0,140.15,,Office,Southwest,7750000.0,5/15/2015,2.93,55297.0,,1985.0
7128,0012A000023XmlbQAC,8,6801,True,False,0,False,False,False,False,False,False,True,False,5,3,4,12,5,5,False,0062A00000moankQAA,11/16/2006,0.0,0062A00000moankQAA,9/14/2006,11/15/2006 0:00,Fixed-rate,True,0.0,2006 3,3,2006,Debt,Office,Office,a0A2A00000TzlQsUAJ,005F0000007WnNDIA0,a0I2A00000XQGlvUAH,Existing,2016 Tax @ $3.65/sf; 2005 Combined Est Tax/Ops @ $9.04/sf,a0I2A00000XQGlvUAH,City-0090,Class B,County-0636,N,False,Market-0016,,3.0,332.0,100.0,136.13,,Office,Southwest,10200000.0,11/30/2006,6.5,74929.0,,2001.0
7129,0012A000023XmlbQAC,8,6801,True,False,0,False,False,False,False,False,False,True,False,5,3,4,12,5,5,False,0062A00000moassQAA,7/18/2006,0.0,0062A00000moassQAA,6/2/2006,7/14/2006 0:00,Fixed-rate,True,0.0,2006 2,2,2006,Debt,Office,Office,a0A2A00000TznT8UAJ,005F0000007WnNDIA0,a0I2A00000XQImYUAX,Existing,2016 Tax @ $3.30/sf; 2011 Ops @ $7.46/sf,a0I2A00000XQImYUAX,City-0090,Class B,County-0636,N,False,Market-0016,,5.0,361.0,95.0,104.7,,Office,Southwest,8585000.0,7/14/2006,3.2432,82000.0,,1984.0
7130,0012A000023Y4dXQAS,3,4698,True,False,0,False,False,False,False,False,False,False,False,1,2,31,5,31,1,False,0062A00000moKW9QAM,7/22/2015,0.0,0062A00000moKW9QAM,3/17/2015,7/21/2015 0:00,Fixed-rate,True,0.0,2015 1,1,2015,Debt,Retail,Retail,a0A2A00000Tzlo2UAB,005F0000007WnNDIA0,a0I2A00000XQHKNUA5,Existing,2015 Tax @ $1.76/sf; 2010 Ops @ $2.96/sf,a0I2A00000XQHKNUA5,City-2040,,County-0400,N,False,Market-0178,5.0,1.0,690.0,94.0,138.58,,Retail,Southwest,20200000.0,7/21/2015,13.06,145762.0,,1971.0
7132,0012A000023XoxNQAS,16,16247,True,False,0,False,False,False,False,False,False,True,False,14,2,5,34,11,13,False,0062A00000moUQxQAM,6/5/2015,0.0,0062A00000moUQxQAM,10/28/2014,6/5/2015 0:00,Property Sale,True,0.0,2014 4,4,2014,Investment Sales,Hotel-Lodging,Hotel/Lodging,a0A2A00000TzptrUAB,005F0000007WnNDIA0,a0I2A00000XQKuoUAH,,,a0I2A00000XQKuoUAH,City-1858,,County-0265,N,True,Market-0204,1.0,4.0,,,492.86,281632.65,Hotel-Lodging,Southwest,27600000.0,6/5/2015,2.322,56000.0,98.0,2005.0
7133,0012A000023XoxNQAS,16,16247,True,False,0,False,False,False,False,False,False,True,False,14,2,5,34,11,13,False,0062A00000moUQxQAM,6/5/2015,0.0,0062A00000moUQxQAM,10/28/2014,6/5/2015 0:00,Property Sale,True,0.0,2014 4,4,2014,Investment Sales,Hotel-Lodging,Hotel/Lodging,a0A2A00000TzqDxUAJ,005F0000007WnNDIA0,a0I2A00000XQLCUUA5,,,a0I2A00000XQLCUUA5,City-1808,,County-0053,N,True,Market-0204,1.0,3.0,,,576.03,284536.08,Hotel-Lodging,Southwest,27600000.0,6/5/2015,2.514003658,47914.0,97.0,1999.0
7134,0012A000023XoxNQAS,16,16247,True,False,0,False,False,False,False,False,False,True,False,14,2,5,34,11,13,False,0062A00000moUQxQAM,6/5/2015,0.0,0062A00000moUQxQAM,10/28/2014,6/5/2015 0:00,Property Sale,True,0.0,2014 4,4,2014,Investment Sales,Hotel-Lodging,Hotel/Lodging,a0A2A00000TzqDyUAJ,005F0000007WnNDIA0,a0I2A00000XQLCVUA5,,,a0I2A00000XQLCVUA5,City-1858,,County-0265,N,True,Market-0204,1.0,5.0,,,415.64,233898.31,Hotel-Lodging,Southwest,27600000.0,6/5/2015,3.2780073260000004,66403.0,118.0,2008.0
7135,0012A000023XoxNQAS,16,16247,True,False,0,False,False,False,False,False,False,True,False,14,2,5,34,11,13,False,0062A00000moUR2QAM,7/24/2014,0.0,0062A00000moUR2QAM,2/13/2014,7/24/2014 0:00,Property Sale,True,0.0,2014 1,1,2014,Investment Sales,Retail,Retail,a0A2A00000TzoGnUAJ,005F0000007WnNDIA0,a0I2A00000XQJVVUA5,Existing,"2013 Tax @ $10.17/sf, 2012 Est Tax @ $15.08/sf; 2012 Est Ops @ $7.05/sf",a0I2A00000XQJVVUA5,City-1771,Class B,County-0689,N,False,Market-0016,,1.0,140.0,97.0,375.47,,Retail,Southwest,74100000.0,7/24/2014,88.639,197352.0,,2008.0
7136,0012A000023XoxNQAS,16,16247,True,False,0,False,False,False,False,False,False,True,False,14,2,5,34,11,13,False,0062A00000moUQOQA2,6/10/2004,0.0,0062A00000moUQOQA2,2/26/2004,6/2/2004 0:00,Property Sale,True,,2004 1,1,2004,Investment Sales,Retail,Retail,a0A2A00000TzklBUAR,005F0000007WnNDIA0,a0I2A00000XQGOnUAP,Existing,2010 Tax @ $36.24/sf,a0I2A00000XQGOnUAP,City-0936,,County-0284,N,False,Market-0106,,1.0,30.0,100.0,156.03,,Retail,Southwest,46810000.0,1/7/2013,30.6988,300000.0,,2000.0
7137,0012A000023XvxXQAS,8,3949,True,False,0,False,False,False,False,False,False,False,False,5,3,45,9,49,4,False,0062A00000moaw2QAA,10/14/2013,0.0,0062A00000moaw2QAA,9/20/2013,10/10/2013 0:00,Property Sale,True,0.0,2013 3,3,2013,Investment Sales,Mixed Use,Mixed Use,a0A2A00000TzmAyUAJ,005F0000007WnNDIA0,a0I2A00000XQHfrUAH,Existing,"2011 Tax @ $0.98/sf, 2013 Est Tax @ $1.67/sf; 2011 Ops @ $2.73/sf",a0I2A00000XQHfrUAH,City-0936,,County-0284,N,False,Market-0106,1.0,1.0,198.0,92.0,218.89,9850000.0,Retail,Southwest,9850000.0,10/11/2013,4.18,45000.0,1.0,1984.0
7138,0012A000023XvxXQAS,8,3949,True,False,0,False,False,False,False,False,False,False,False,5,3,45,9,49,4,False,0062A00000mob24QAA,10/14/2013,0.0,0062A00000mob24QAA,12/11/2012,10/11/2013 0:00,Property Sale,True,0.0,2012 4,4,2012,Investment Sales,Retail,Retail,a0A2A00000TzmAzUAJ,005F0000007WnNDIA0,a0I2A00000XQHfrUAH,Existing,"2011 Tax @ $0.98/sf, 2013 Est Tax @ $1.67/sf; 2011 Ops @ $2.73/sf",a0I2A00000XQHfrUAH,City-0936,,County-0284,N,False,Market-0106,1.0,1.0,198.0,92.0,218.89,9850000.0,Retail,Southwest,9850000.0,10/11/2013,4.18,45000.0,1.0,1984.0
7139,0012A000023XvxXQAS,8,3949,True,False,0,False,False,False,False,False,False,False,False,5,3,45,9,49,4,False,0062A00000mob29QAA,1/17/2012,9260000.0,0062A00000mob29QAA,7/1/2011,1/12/2012 0:00,Property Sale,True,0.0,2011 3,3,2011,Investment Sales,Retail,Retail,a0A2A00000Tzn3oUAB,005F0000007WnNDIA0,a0I2A00000XQIMhUAP,Existing,2008 Tax @ $1.15/sf,a0I2A00000XQIMhUAP,City-0486,,County-0284,N,False,Market-0106,,1.0,144.0,97.0,231.36,,Retail,Southwest,9270000.0,2/28/2014,2.135,40068.0,,2008.0
7140,0012A000023XmeBQAS,13,17184,True,False,0,False,False,False,False,False,True,True,False,10,3,5,16,9,5,False,0062A00000moaMcQAI,10/5/2015,0.0,0062A00000moaMcQAI,2/4/2015,,Miscellaneous,True,,2015 1,1,2015,Investment Sales,Retail,Retail,a0A2A00000Tzqp1UAB,005F0000007WnNDIA0,a0I2A00000XQLjYUAX,Existing,,a0I2A00000XQLjYUAX,City-2040,,County-0400,N,False,Market-0178,,1.0,2110.0,100.0,343.12,,Retail,Southwest,367000000.0,10/6/2015,120.0,1069593.0,,2007.0
7141,0012A000023XmeBQAS,13,17184,True,False,0,False,False,False,False,False,True,True,False,10,3,5,16,9,5,False,0062A00000moaKDQAY,6/22/2015,0.0,0062A00000moaKDQAY,2/4/2015,,Miscellaneous,True,,2015 1,1,2015,Investment Sales,Retail,Retail,a0A2A00000TzqJ9UAJ,005F0000007WnNDIA0,a0I2A00000XQLGzUAP,,,a0I2A00000XQLGzUAP,City-0889,,County-0139,N,False,Market-0132,,,,91.0,,,Retail,West,0.0,6/22/2015,37.6,383724.0,,2006.0
7142,0012A000023XmeBQAS,13,17184,True,False,0,False,False,False,False,False,True,True,False,10,3,5,16,9,5,False,0062A00000moaLqQAI,9/29/2015,0.0,0062A00000moaLqQAI,4/15/2015,9/29/2015 0:00,Fixed-rate,True,9.47,2015 2,2,2015,Debt,Retail,Retail,a0A2A00000TzqJ8UAJ,005F0000007WnNDIA0,a0I2A00000XQLGzUAP,,,a0I2A00000XQLGzUAP,City-0889,,County-0139,N,False,Market-0132,,,,91.0,,,Retail,West,0.0,6/22/2015,37.6,383724.0,,2006.0
7143,0012A000023XmeBQAS,13,17184,True,False,0,False,False,False,False,False,True,True,False,10,3,5,16,9,5,False,0062A00000moaHTQAY,3/24/2016,0.0,0062A00000moaHTQAY,11/17/2015,3/23/2016 0:00,Fixed-rate,True,10.15,2015 4,4,2015,Debt,Retail,Retail,a0A2A00000TzlvjUAB,005F0000007WnNDIA0,a0I2A00000XQHRiUAP,Existing,2012 Tax @ $7.55/sf; 2012 Ops @ $3.40/sf,a0I2A00000XQHRiUAP,City-2025,,County-0492,N,False,Market-0214,9.0,1.0,54.0,89.0,223.9,,Retail,West,31400000.0,1/13/2016,15.95,140240.0,,1995.0
7144,0012A000023Xr77QAC,12,23055,True,False,0,False,False,False,False,False,False,True,False,6,6,9,22,11,6,False,0062A00000moAZwQAM,12/29/2006,0.0,0062A00000moAZwQAM,11/9/2006,12/29/2006 0:00,Fixed-rate,True,,2006 4,4,2006,Debt,Retail,Retail,a0A2A00000TzlfoUAB,005F0000007WnNDIA0,a0I2A00000XQGgxUAH,,,a0I2A00000XQGgxUAH,City-2141,,County-0653,N,False,Market-0242,,,,,,,Retail,Southwest,,,,96569.0,,
7145,0012A000023Xr77QAC,12,23055,True,False,0,False,False,False,False,False,False,True,False,6,6,9,22,11,6,False,0062A00000moAaGQAU,8/25/2016,0.0,0062A00000moAaGQAU,8/29/2013,8/23/2016 0:00,Property Sale,True,0.0,2013 3,3,2013,Investment Sales,Retail,Retail,a0A2A00000Tzmc9UAB,005F0000007WnNDIA0,a0I2A00000XQI3MUAX,,,a0I2A00000XQI3MUAX,City-2152,,County-0411,N,False,Market-0244,2.0,1.0,,99.0,163.02,2360546.0,Retail,Southwest,21244914.0,8/23/2016,22.842,130318.0,9.0,2015.0
7146,0012A000023Y0C6QAK,4,4120,True,False,0,False,False,False,False,False,False,False,False,1,3,4,5,5,1,False,0062A00000moY2vQAE,8/31/2017,6000000.0,0062A00000moY2vQAE,8/29/2016,8/30/2017 0:00,Property Sale,True,0.0,2016 3,3,2016,Investment Sales,Retail,Retail,a0A2A00000TznpCUAR,005F0000007WnNDIA0,a0I2A00000XQJ7NUAX,,,a0I2A00000XQJ7NUAX,City-2152,,County-0411,N,False,Market-0244,2.0,1.0,,94.0,141.17,,Retail,Southwest,7000000.0,8/30/2017,11.53,47344.0,,1999.0
7147,0012A000023Xme6QAC,3,2646,True,False,0,False,False,False,False,False,False,True,False,1,2,4,4,4,1,False,0062A00000moaMNQAY,8/3/2006,0.0,0062A00000moaMNQAY,5/17/2006,8/1/2006 0:00,Fixed-rate,True,0.0,2006 2,2,2006,Debt,Hotel-Lodging,Hotel/Lodging,a0A2A00000Tzp2IUAR,005F0000007WnNDIA0,a0I2A00000XQKBxUAP,,,a0I2A00000XQKBxUAP,City-1808,Class B,County-0053,N,False,Market-0204,1.0,3.0,,65.0,,131543.62,Hotel-Lodging,Southwest,19600000.0,8/1/2006,1.63999,,149.0,1998.0
7158,0012A000023YEzyQAG,3,1878,True,False,0,False,False,False,True,False,False,False,False,2,1,1,3,1,1,False,0062A00000moEUhQAM,12/22/2014,,0062A00000moEUhQAM,10/8/2014,12/16/2014 0:00,Fixed-rate,True,8.0,2014 4,4,2014,Debt,Office,Office,a0A2A00000TzljvUAB,005F0000007WnNDIA0,a0I2A00000XQHH6UAP,Existing,2011 Tax @ $7.82/sf,a0I2A00000XQHH6UAP,City-1813,Class B,County-0562,N,False,Market-0205,,3.0,342.0,100.0,446.72,,Medical Office Building,West,72000000.0,12/17/2014,1.8325,161173.0,,1984.0
7182,0012A000023XmfiQAC,6,4587,True,False,0,False,False,False,False,False,False,False,False,1,5,3,6,4,1,False,0062A00000moaS1QAI,10/23/2006,35200000.0,0062A00000moaS1QAI,6/10/2005,10/18/2006 0:00,Property Sale,True,0.0,2005 2,2,2005,Investment Sales,Retail,Retail,a0A2A00000TzpShUAJ,005F0000007WnNDIA0,a0I2A00000XQKYNUA5,,,a0I2A00000XQKYNUA5,City-0084,,County-0113,N,False,Market-0230,,1.0,,73.0,66.46,,Retail,Northeast,27000000.0,10/18/2006,107.0,406282.0,,1980.0
7183,0012A000023Xmg7QAC,4,3466,True,False,0,False,False,False,False,False,False,True,False,3,1,3,5,3,3,False,0062A00000moaWSQAY,5/16/2006,0.0,0062A00000moaWSQAY,1/25/2006,5/15/2006 0:00,Fixed-rate,True,0.0,2006 1,1,2006,Debt,Industrial,Industrial,a0A2A00000TzlyrUAB,005F0000007WnNDIA0,a0I2A00000XQHKbUAP,Existing,2016 Tax @ $1.07/sf,a0I2A00000XQHKbUAP,City-0488,Class B,County-0172,N,False,Market-0059,,2.0,227.0,100.0,67.57,,Industrial,Southwest,8600000.0,5/15/2006,5.882999999999999,127280.0,,2002.0
7184,0012A000023Xmg7QAC,4,3466,True,False,0,False,False,False,False,False,False,True,False,3,1,3,5,3,3,False,0062A00000moaTUQAY,5/2/2008,0.0,0062A00000moaTUQAY,2/8/2008,5/1/2008 0:00,Fixed-rate,True,0.0,2008 1,1,2008,Debt,Office,Office,a0A2A00000TzntEUAR,005F0000007WnNDIA0,a0I2A00000XQJBDUA5,Existing,2016 Tax @ $2.74/sf; 2014 Ops @ $3.36/sf,a0I2A00000XQJBDUA5,City-0970,Class B,County-0172,N,False,Market-0059,,2.0,302.0,88.0,,,Office,Southwest,,5/1/2008,4.6,50200.0,,2008.0
7185,0012A000023YBufQAG,30,29438,True,False,0,False,False,False,False,False,True,True,False,25,5,15,45,18,24,False,0062A00000mo9mpQAA,6/30/2016,0.0,0062A00000mo9mpQAA,6/22/2016,6/30/2016 0:00,Fixed-rate,True,0.0,2016 2,2,2016,Debt,Land,Land,a0A2A00000TzobZUAR,005F0000007WnNDIA0,a0I2A00000XQJo2UAH,Existing,2015 Tax @ $0.64/sf,a0I2A00000XQJo2UAH,City-1195,Class C,County-0385,N,False,Market-0140,1.0,1.0,16.0,100.0,46.94,38883.33,Land,West,11665000.0,6/30/2016,2.21,248531.0,300.0,1913.0
7186,0012A000023YBufQAG,30,29438,True,False,0,False,False,False,False,False,True,True,False,25,5,15,45,18,24,False,0062A00000mo9nEQAQ,2/27/2015,0.0,0062A00000mo9nEQAQ,12/4/2014,2/27/2015 0:00,Floating-Rate,True,0.0,2014 4,4,2014,Debt,Multi-Housing,Apartments,a0A2A00000TzpxSUAR,005F0000007WnNDIA0,a0I2A00000XQKviUAH,Existing,2016 Tax @ $1043.24/Unit; 2007 Combined Est Tax/Ops @ $3932.85/Unit,a0I2A00000XQKviUAH,City-1627,Class B,County-0154,N,False,Market-0059,50.0,2.0,350.0,85.0,,,Multi-Housing,Southwest,,,13.24,210680.0,232.0,1968.0
7187,0012A000023YBufQAG,30,29438,True,False,0,False,False,False,False,False,True,True,False,25,5,15,45,18,24,False,0062A00000mo9niQAA,8/18/2016,0.0,0062A00000mo9niQAA,5/31/2016,8/16/2016 0:00,Floating-Rate,True,0.0,2016 2,2,2016,Debt,Multi-Housing,Apartments,a0A2A00000TzpxTUAR,005F0000007WnNDIA0,a0I2A00000XQKviUAH,Existing,2016 Tax @ $1043.24/Unit; 2007 Combined Est Tax/Ops @ $3932.85/Unit,a0I2A00000XQKviUAH,City-1627,Class B,County-0154,N,False,Market-0059,50.0,2.0,350.0,85.0,,,Multi-Housing,Southwest,,,13.24,210680.0,232.0,1968.0
7188,0012A000023YBufQAG,30,29438,True,False,0,False,False,False,False,False,True,True,False,25,5,15,45,18,24,False,0062A00000mo9jrQAA,10/17/2006,0.0,0062A00000mo9jrQAA,8/21/2006,10/16/2006 0:00,Fixed-rate,True,0.0,2006 3,3,2006,Debt,Multi-Housing,Apartments,a0A2A00000TzpxUUAR,005F0000007WnNDIA0,a0I2A00000XQKviUAH,Existing,2016 Tax @ $1043.24/Unit; 2007 Combined Est Tax/Ops @ $3932.85/Unit,a0I2A00000XQKviUAH,City-1627,Class B,County-0154,N,False,Market-0059,50.0,2.0,350.0,85.0,,,Multi-Housing,Southwest,,,13.24,210680.0,232.0,1968.0
7189,0012A000023YBufQAG,30,29438,True,False,0,False,False,False,False,False,True,True,False,25,5,15,45,18,24,False,0062A00000mo9n9QAA,10/28/2015,0.0,0062A00000mo9n9QAA,8/20/2015,10/26/2015 0:00,Floating-Rate,True,0.0,2015 3,3,2015,Debt,Multi-Housing,Apartments,a0A2A00000TzqvXUAR,005F0000007WnNDIA0,a0I2A00000XQLo8UAH,Existing,2015 Tax @ $435.53/Unit; 2015 Ops @ $4764.47/Unit,a0I2A00000XQLo8UAH,City-0526,Class B,County-0002,N,False,Market-0065,13.0,1.0,254.0,97.0,197.46,210039.37,Multi-Housing,West,26675000.0,10/27/2015,6.7,135092.0,127.0,2000.0
7190,0012A000023YBufQAG,30,29438,True,False,0,False,False,False,False,False,True,True,False,25,5,15,45,18,24,False,0062A00000mo9lrQAA,7/31/2006,0.0,0062A00000mo9lrQAA,4/8/2006,7/25/2006 0:00,Floating-Rate,True,,2006 2,2,2006,Debt,Multi-Housing,Apartments,a0A2A00000TzmO0UAJ,005F0000007WnNDIA0,a0I2A00000XQHqzUAH,,,a0I2A00000XQHqzUAH,City-1109,Class C,County-0139,N,False,Market-0132,,2.0,,66.0,47.2,33881.58,Multi-Housing,West,12874998.92,2/24/2015,20.5,272800.0,380.0,1963.0
7191,0012A000023YBufQAG,30,29438,True,False,0,False,False,False,False,False,True,True,False,25,5,15,45,18,24,False,0062A00000mo9lXQAQ,9/14/2005,0.0,0062A00000mo9lXQAQ,9/9/2005,9/12/2005 0:00,Miscellaneous,True,,2005 3,3,2005,Securities,Multi-Housing,Apartments,a0A2A00000TzqtlUAB,005F0000007WnNDIA0,a0I2A00000XQLmvUAH,,,a0I2A00000XQLmvUAH,City-0015,,County-0005,N,False,Market-0206,,3.0,,,,,Multi-Housing,West,,,19.7,553500.0,615.0,1965.0
7192,0012A000023YBufQAG,30,29438,True,False,0,False,False,False,False,False,True,True,False,25,5,15,45,18,24,False,0062A00000mo9hgQAA,9/22/2006,0.0,0062A00000mo9hgQAA,9/8/2006,,Miscellaneous,True,,2006 3,3,2006,Securities,Multi-Housing,Apartments,a0A2A00000TznKvUAJ,005F0000007WnNDIA0,a0I2A00000XQIelUAH,Existing,2011 Tax @ $178.74/Unit,a0I2A00000XQIelUAH,City-1195,Class B,County-0385,N,False,Market-0140,151.0,2.0,1182.0,,27.29,21276.6,Multi-Housing,West,25000000.0,5/5/1998,69.7853,916110.0,1175.0,1939.0
7193,0012A000023YBufQAG,30,29438,True,False,0,False,False,False,False,False,True,True,False,25,5,15,45,18,24,False,0062A00000mo9liQAA,1/29/2007,0.0,0062A00000mo9liQAA,1/22/2007,1/25/2007 0:00,Floating-Rate,True,0.0,2007 1,1,2007,Debt,Multi-Housing,Apartments,a0A2A00000TzpFKUAZ,005F0000007WnNDIA0,a0I2A00000XQKN9UAP,,,a0I2A00000XQKN9UAP,City-1109,,County-0139,N,False,Market-0132,,,,,,,Multi-Housing,West,,,,,11784.0,
7194,0012A000023YBufQAG,30,29438,True,False,0,False,False,False,False,False,True,True,False,25,5,15,45,18,24,False,0062A00000mo9lwQAA,9/22/2006,0.0,0062A00000mo9lwQAA,7/28/2006,9/8/2006 0:00,Floating-Rate,True,0.0,2006 3,3,2006,Debt,Multi-Housing,Apartments,a0A2A00000TzlwjUAB,005F0000007WnNDIA0,a0I2A00000XQHSnUAP,Existing,2016 Tax @ $189.75/Unit,a0I2A00000XQHSnUAP,City-0081,Class B,County-0239,N,False,Market-0013,51.0,2.0,1173.0,60.0,39.19,46597.94,Multi-Housing,Southeast,22600000.0,12/14/2016,39.53,576605.0,485.0,1970.0
7195,0012A000023YBufQAG,30,29438,True,False,0,False,False,False,False,False,True,True,False,25,5,15,45,18,24,False,0062A00000mo9nsQAA,3/21/2014,0.0,0062A00000mo9nsQAA,11/6/2013,3/17/2014 0:00,Fixed-rate,True,0.0,2013 4,4,2013,Debt,Multi-Housing,Apartments,a0A2A00000TzmWcUAJ,005F0000007WnNDIA0,a0I2A00000XQHygUAH,Existing,,a0I2A00000XQHygUAH,City-0925,Class A,County-0419,N,False,Market-0151,375.0,2.0,,95.0,64.94,106666.67,Multi-Housing,Southeast,40000000.0,3/21/2014,110.0,615927.0,375.0,2007.0
