id_deals,id_accs,accounting_date,best_initial_bid,id_deals,closedate,date_closed,deal_type,deal_update_flag,debt_yield,fiscal,fiscalquarter,fiscalyear,platform,property_group,property_type
0062A00000moeVUQAY,0012A000023XleaQAC,9/1/2011,40500000,0062A00000moeVUQAY,4/4/2011,9/1/2011 0:00,Property Sale,TRUE,,2011 2,2,2011,Investment Sales,Retail,Retail
0062A00000moSOmQAM,0012A000023XldbQAC,8/30/2012,0,0062A00000moSOmQAM,6/21/2010,8/30/2012 12:00,Property Sale,TRUE,0,2010 2,2,2010,Investment Sales,Retail,Retail
0062A00000moEE4QAM,0012A000023XwEeQAK,11/30/2009,17000000,0062A00000moEE4QAM,6/3/2008,10/1/2009 0:00,Property Sale,TRUE,,2008 2,2,2008,Investment Sales,Retail,Retail
0062A00000moNG0QAM,0012A000023XliRQAS,4/18/2011,14000000,0062A00000moNG0QAM,9/24/2009,4/13/2011 0:00,Property Sale,TRUE,0,2009 3,3,2009,Investment Sales,Retail,Retail
0062A00000moQW5QAM,0012A000023XzTBQA0,11/2/2016,0,0062A00000moQW5QAM,2/26/2015,10/31/2016 0:00,Fixed-rate,TRUE,8.58,2015 1,1,2015,Debt,Retail,Retail
0062A00000moXG3QAM,0012A000023XpPzQAK,10/19/2015,0,0062A00000moXG3QAM,10/13/2015,10/16/2015 0:00,Fixed-rate,TRUE,0,2015 4,4,2015,Debt,Retail,Retail
0062A00000moGFaQAM,0012A000023Xvk3QAC,10/21/2016,0,0062A00000moGFaQAM,8/26/2016,10/20/2016 0:00,Fixed-rate,TRUE,8,2016 3,3,2016,Debt,Retail,Retail
0062A00000moXGHQA2,0012A000023XpPzQAK,10/19/2015,0,0062A00000moXGHQA2,10/13/2015,10/16/2015 0:00,Fixed-rate,TRUE,0,2015 4,4,2015,Debt,Retail,Retail
0062A00000moXGMQA2,0012A000023XpPzQAK,10/19/2015,0,0062A00000moXGMQA2,10/13/2015,10/16/2015 0:00,Fixed-rate,TRUE,0,2015 4,4,2015,Debt,Retail,Retail
0062A00000mobW1QAI,0012A000023XmUzQAK,11/29/2016,0,0062A00000mobW1QAI,10/29/2015,11/29/2016 0:00,Fixed-rate,TRUE,8,2015 4,4,2015,Debt,Retail,Retail
0062A00000moY7zQAE,0012A000023YLqCQAW,1/11/2017,0,0062A00000moY7zQAE,11/7/2016,1/9/2017 0:00,Floating-Rate,TRUE,0,2016 4,4,2016,Debt,Retail,Retail
0062A00000moElkQAE,0012A000023XwqrQAC,8/10/2017,0,0062A00000moElkQAE,9/29/2015,8/9/2017 0:00,Property Sale,TRUE,0,2015 3,3,2015,Investment Sales,Retail,Retail
0062A00000moTIdQAM,0012A000023XoUSQA0,5/18/2011,0,0062A00000moTIdQAM,12/29/2010,5/18/2011 0:00,Non-Performing,TRUE,0,2010 4,4,2010,Loan Sales,Retail,Retail
0062A00000mogI3QAI,0012A000023Xos6QAC,7/20/2012,0,0062A00000mogI3QAI,2/25/2011,7/20/2012 0:00,Property Sale,TRUE,0,2011 1,1,2011,Investment Sales,Retail,Retail
0062A00000moOokQAE,0012A000023YAQjQAO,6/19/2014,0,0062A00000moOokQAE,1/30/2012,6/19/2014 0:00,Property Sale,TRUE,0,2012 1,1,2012,Investment Sales,Retail,Retail
0062A00000moeVeQAI,0012A000023XleaQAC,8/11/2014,0,0062A00000moeVeQAI,6/29/2012,8/8/2014 0:00,Property Sale,TRUE,0,2012 2,2,2012,Investment Sales,Retail,Retail
0062A00000moEoqQAE,0012A000023XwtLQAS,2/27/2014,0,0062A00000moEoqQAE,12/14/2012,2/27/2014 0:00,Property Sale,TRUE,0,2012 4,4,2012,Investment Sales,Retail,Retail
0062A00000moe15QAA,0012A000023Y2FtQAK,12/18/2012,0,0062A00000moe15QAA,7/23/2012,12/18/2012 0:00,Property Sale,TRUE,0,2012 3,3,2012,Investment Sales,Retail,Retail
0062A00000moJzPQAU,0012A000023Y4oLQAS,12/29/2016,0,0062A00000moJzPQAU,10/11/2016,12/22/2016 0:00,Fixed-rate,TRUE,10.5,2016 4,4,2016,Debt,Retail,Retail
0062A00000moWDXQA2,0012A000023XpPzQAK,10/19/2015,0,0062A00000moWDXQA2,10/13/2015,10/16/2015 0:00,Fixed-rate,TRUE,0,2015 4,4,2015,Debt,Retail,Retail
0062A00000mpC5QQAU,0012A000023Xr7vQAC,3/16/2017,0,0062A00000mpC5QQAU,12/13/2016,3/16/2017 0:00,Floating-Rate,TRUE,9,2016 4,4,2016,Debt,Retail,Retail
0062A00000moXFiQAM,0012A000023XpPzQAK,10/19/2015,0,0062A00000moXFiQAM,10/13/2015,10/16/2015 0:00,Fixed-rate,TRUE,0,2015 4,4,2015,Debt,Retail,Retail
0062A00000moXFnQAM,0012A000023XpPzQAK,10/19/2015,0,0062A00000moXFnQAM,10/13/2015,10/16/2015 0:00,Fixed-rate,TRUE,0,2015 4,4,2015,Debt,Retail,Retail
0062A00000moUFCQA2,0012A000023YL1dQAG,12/29/1998,0,0062A00000moUFCQA2,12/24/2002,12/29/1998 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Retail,Retail
0062A00000moZHWQA2,0012A000023YLoVQAW,9/30/1998,0,0062A00000moZHWQA2,12/24/2002,8/24/1998 0:00,Construction Loan,TRUE,,2002 4,4,2002,Debt,Retail,Retail
0062A00000moCNPQA2,0012A000023YCc0QAG,8/30/2000,0,0062A00000moCNPQA2,12/24/2002,8/30/2000 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Retail,Retail
0062A00000moQQKQA2,0012A000023XpN9QAK,3/22/2005,0,0062A00000moQQKQA2,2/26/2005,3/28/2005 0:00,Fixed-rate,TRUE,,2005 1,1,2005,Debt,Retail,Retail
0062A00000moLwYQAU,0012A000023YDEdQAO,8/23/2005,0,0062A00000moLwYQAU,4/19/2005,8/18/2005 0:00,Fixed-rate,TRUE,0,2005 2,2,2005,Debt,Retail,Retail
0062A00000moBmmQAE,0012A000023XtMPQA0,3/28/2012,0,0062A00000moBmmQAE,10/1/2010,3/28/2012 0:00,Fixed-rate,TRUE,0,2010 4,4,2010,Debt,Retail,Retail
0062A00000mohdxQAA,0012A000023YKrdQAG,6/13/1998,0,0062A00000mohdxQAA,12/24/2002,6/13/1998 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Retail,Retail
0062A00000modT4QAI,0012A000023YLs2QAG,1/1/2000,0,0062A00000modT4QAI,12/24/2002,1/1/2000 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Retail,Retail
0062A00000moeXbQAI,0012A000023XlgYQAS,12/1/1999,0,0062A00000moeXbQAI,12/24/2002,12/31/1999 0:00,Construction Loan,TRUE,,2002 4,4,2002,Debt,Retail,Retail
0062A00000moV1KQAU,0012A000023XoyyQAC,7/23/2004,0,0062A00000moV1KQAU,4/1/2004,7/19/2004 0:00,Floating-Rate,TRUE,0,2004 2,2,2004,Debt,Retail,Retail
0062A00000moCN9QAM,0012A000023YCc0QAG,9/7/2000,0,0062A00000moCN9QAM,12/24/2002,9/7/2000 0:00,Mezzanine,TRUE,,2002 4,4,2002,Equity Placement,Retail,Retail
0062A00000moQQUQA2,0012A000023XpN9QAK,3/25/2005,0,0062A00000moQQUQA2,2/26/2005,3/28/2005 0:00,Floating-Rate,TRUE,,2005 1,1,2005,Debt,Retail,Retail
0062A00000moBmrQAE,0012A000023XtMPQA0,3/28/2012,0,0062A00000moBmrQAE,11/30/2010,3/28/2012 0:00,Property Sale,TRUE,0,2010 4,4,2010,Investment Sales,Retail,Retail
0062A00000mohfSQAQ,001F000001u2YKzIAM,1/13/2012,0,0062A00000mohfSQAQ,11/14/2011,1/12/2012 0:00,Floating-Rate,TRUE,0,2011 4,4,2011,Debt,Retail,Retail
0062A00000moEcbQAE,0012A000023XvqaQAC,1/31/2006,0,0062A00000moEcbQAE,9/28/2005,1/31/2006 0:00,Joint Venture Equity,TRUE,,2005 3,3,2005,Equity Placement,Retail,Retail
0062A00000moU2HQAU,0012A000023XoafQAC,10/31/2013,0,0062A00000moU2HQAU,5/28/2013,10/31/2013 0:00,Fixed-rate,TRUE,14.7,2013 2,2,2013,Debt,Retail,Retail
0062A00000moTViQAM,0012A000026WQrPQAW,12/27/2010,0,0062A00000moTViQAM,10/13/2010,12/21/2010 0:00,Construction Loan,TRUE,0,2010 4,4,2010,Debt,Retail,Retail
0062A00000moDsxQAE,0012A000023Y5raQAC,9/13/2016,0,0062A00000moDsxQAE,3/11/2016,9/13/2016 0:00,Property Sale,TRUE,0,2016 1,1,2016,Investment Sales,Retail,Retail
0062A00000mobSqQAI,0012A000023XmP3QAK,2/4/2016,0,0062A00000mobSqQAI,9/3/2015,2/2/2016 0:00,Foreclosed/REO,TRUE,,2015 3,3,2015,Loan Sales,Retail,Retail
0062A00000moDeLQAU,0012A000023Y5NeQAK,7/19/2016,0,0062A00000moDeLQAU,6/16/2016,7/19/2016 0:00,Miscellaneous,TRUE,,2016 2,2,2016,Investment Sales,Retail,Retail
0062A00000moICeQAM,0012A000023Y4oLQAS,10/6/2014,0,0062A00000moICeQAM,7/17/2014,10/3/2014 0:00,Fixed-rate,TRUE,8,2014 3,3,2014,Debt,Retail,Retail
0062A00000moQhmQAE,0012A000029wIHnQAM,1/30/2017,0,0062A00000moQhmQAE,9/13/2016,1/26/2017 0:00,Miscellaneous,TRUE,,2016 3,3,2016,Debt,Retail,Retail
0062A00000nzES2QAM,0012A000023XnOKQA0,9/20/2017,10500000,0062A00000nzES2QAM,10/26/2016,9/13/2017 0:00,Property Sale,FALSE,0,2016 4,4,2016,Investment Sales,Retail,Retail
0062A00000moX97QAE,0012A000023XpPzQAK,11/13/2015,0,0062A00000moX97QAE,10/13/2015,11/12/2015 0:00,Fixed-rate,TRUE,0,2015 4,4,2015,Debt,Retail,Retail
0062A00000moXGbQAM,0012A000023XpPzQAK,10/19/2015,0,0062A00000moXGbQAM,10/13/2015,10/16/2015 0:00,Fixed-rate,TRUE,0,2015 4,4,2015,Debt,Retail,Retail
0062A00000moAcMQAU,0012A000023Xr7vQAC,8/17/2016,0,0062A00000moAcMQAU,5/23/2016,8/16/2016 0:00,Floating-Rate,TRUE,0,2016 2,2,2016,Debt,Retail,Retail
0062A00000moHvaQAE,0012A000023Xu8fQAC,9/30/2008,0,0062A00000moHvaQAE,9/18/2008,9/30/2008 0:00,Fixed-rate,TRUE,,2008 3,3,2008,Debt,Retail,Retail
0062A00000moQMNQA2,0012A000023Xz6XQAS,9/2/2010,0,0062A00000moQMNQA2,5/10/2010,9/1/2010 0:00,Fixed-rate,TRUE,0,2010 2,2,2010,Debt,Retail,Retail
0062A00000mo8UGQAY,0012A000023XpVRQA0,8/5/2016,0,0062A00000mo8UGQAY,12/3/2015,8/4/2016 0:00,Floating-Rate,TRUE,8.8,2015 4,4,2015,Debt,Retail,Retail
0062A00000mo90CQAQ,0012A000023Xqj5QAC,7/31/2007,0,0062A00000mo90CQAQ,7/21/2006,7/30/2007 0:00,Fixed-rate,TRUE,0,2006 3,3,2006,Debt,Retail,Retail
0062A00000moNYFQA2,0012A000023XxDIQA0,8/24/2007,0,0062A00000moNYFQA2,4/4/2007,8/24/2007 0:00,Miscellaneous,TRUE,,2007 2,2,2007,Investment Sales,Retail,Retail
0062A00000moby3QAA,0012A000024GP06QAG,5/4/2016,0,0062A00000moby3QAA,1/29/2016,4/29/2016 0:00,Fixed-rate,TRUE,0,2016 1,1,2016,Debt,Retail,Retail
0062A00000mobxHQAQ,0012A000024GP06QAG,5/4/2016,0,0062A00000mobxHQAQ,1/29/2016,4/29/2016 0:00,Fixed-rate,TRUE,0,2016 1,1,2016,Debt,Retail,Retail
0062A00000mogHGQAY,0012A000023Xos6QAC,10/21/2016,0,0062A00000mogHGQAY,6/1/2016,10/20/2016 0:00,Property Sale,TRUE,0,2016 2,2,2016,Investment Sales,Retail,Retail
0062A00000mo9foQAA,0012A000023XsxAQAS,7/28/2017,0,0062A00000mo9foQAA,7/25/2016,7/26/2017 0:00,Property Sale,TRUE,0,2016 3,3,2016,Investment Sales,Retail,Retail
0062A00000moNvvQAE,0012A000023XzBlQAK,1/5/2017,0,0062A00000moNvvQAE,9/6/2016,1/4/2017 0:00,Property Sale,TRUE,0,2016 3,3,2016,Investment Sales,Retail,Retail
0062A00000moNP4QAM,0012A000023XliRQAS,2/4/2011,24000000,0062A00000moNP4QAM,9/24/2009,1/31/2011 0:00,Property Sale,TRUE,0,2009 3,3,2009,Investment Sales,Retail,Retail
0062A00000mo95CQAQ,0012A000023Xr5iQAC,7/7/2011,9210000,0062A00000mo95CQAQ,5/19/2010,7/6/2011 0:00,Property Sale,TRUE,,2010 2,2,2010,Investment Sales,Retail,Retail
0062A00000moVQyQAM,0012A000023XnJ0QAK,4/28/2011,0,0062A00000moVQyQAM,1/5/2011,4/27/2011 0:00,Fixed-rate,TRUE,0,2011 1,1,2011,Debt,Retail,Retail
0062A00000moUfLQAU,0012A000023Y0ojQAC,12/22/2011,18500000,0062A00000moUfLQAU,4/4/2011,12/20/2011 0:00,Property Sale,TRUE,0,2011 2,2,2011,Investment Sales,Retail,Retail
0062A00000moZksQAE,0012A000023YLqwQAG,3/26/2012,20250000,0062A00000moZksQAE,10/11/2011,3/20/2012 0:00,Property Sale,TRUE,0,2011 4,4,2011,Investment Sales,Retail,Retail
0062A00000mo936QAA,0012A000023XqrUQAS,5/13/2014,128500000,0062A00000mo936QAA,8/27/2012,5/9/2014 0:00,Property Sale,TRUE,0,2012 3,3,2012,Investment Sales,Retail,Retail
0062A00000modYOQAY,0012A000024GO7AQAW,4/30/2013,0,0062A00000modYOQAY,9/26/2012,4/30/2013 0:00,Property Sale,TRUE,0,2012 3,3,2012,Investment Sales,Retail,Retail
0062A00000moPixQAE,0012A000023XlpDQAS,1/29/2014,0,0062A00000moPixQAE,8/20/2013,1/23/2014 0:00,Property Sale,TRUE,0,2013 3,3,2013,Investment Sales,Retail,Retail
0062A00000moEp0QAE,0012A000023XwtLQAS,4/16/2014,0,0062A00000moEp0QAE,10/9/2013,4/15/2014 0:00,Property Sale,TRUE,0,2013 4,4,2013,Investment Sales,Retail,Retail
0062A00000moRHZQA2,0012A000023XlYgQAK,4/30/2014,0,0062A00000moRHZQA2,1/22/2014,4/30/2014 0:00,Fixed-rate,TRUE,7.7,2014 1,1,2014,Debt,Retail,Retail
0062A00000moWxGQAU,0012A000023YHFWQA4,7/14/2014,0,0062A00000moWxGQAU,1/24/2014,7/14/2014 0:00,Joint Venture Equity,TRUE,0,2014 1,1,2014,Equity Placement,Retail,Retail
0062A00000moeHDQAY,0012A000023XqZGQA0,8/14/2014,0,0062A00000moeHDQAY,3/4/2014,8/13/2014 0:00,Property Sale,TRUE,0,2014 1,1,2014,Investment Sales,Retail,Retail
0062A00000moEapQAE,0012A000023XwqrQAC,6/24/2016,0,0062A00000moEapQAE,10/7/2014,6/24/2016 0:00,Property Sale,TRUE,0,2014 4,4,2014,Investment Sales,Retail,Retail
0062A00000moEq8QAE,0012A000023XwqrQAC,6/25/2015,0,0062A00000moEq8QAE,8/13/2014,6/24/2015 0:00,Property Sale,TRUE,0,2014 3,3,2014,Investment Sales,Retail,Retail
0062A00000moBdRQAU,0012A000023YByEQAW,6/26/2015,0,0062A00000moBdRQAU,11/21/2014,6/26/2015 0:00,Fixed-rate,TRUE,9.6,2014 4,4,2014,Debt,Retail,Retail
0062A00000moR0ZQAU,0012A000023XoNHQA0,4/23/2012,0,0062A00000moR0ZQAU,11/18/2011,4/20/2012 0:00,Fixed-rate,TRUE,0,2011 4,4,2011,Debt,Retail,Retail
0062A00000moHrjQAE,0012A000023Xu8fQAC,9/30/2008,0,0062A00000moHrjQAE,9/18/2008,9/30/2008 0:00,Fixed-rate,TRUE,,2008 3,3,2008,Debt,Retail,Retail
0062A00000moHoHQAU,0012A000023Xu8fQAC,9/30/2008,0,0062A00000moHoHQAU,9/18/2008,9/30/2008 0:00,Fixed-rate,TRUE,,2008 3,3,2008,Debt,Retail,Retail
0062A00000moAYzQAM,0012A000023Xr6jQAC,6/17/2010,0,0062A00000moAYzQAM,9/28/2009,6/17/2010 0:00,Consulting Fees-Debt,TRUE,,2009 3,3,2009,Debt,Retail,Retail
0062A00000moOQmQAM,0012A000023XmI2QAK,11/4/2016,0,0062A00000moOQmQAM,5/10/2016,11/4/2016 0:00,Property Sale,TRUE,0,2016 2,2,2016,Investment Sales,Retail,Retail
0062A00000mo8MjQAI,0012A000023XqD5QAK,11/16/2015,0,0062A00000mo8MjQAI,4/13/2015,11/13/2015 0:00,Fixed-rate,TRUE,0,2015 2,2,2015,Debt,Retail,Retail
0062A00000moWxWQAU,0012A000023Y4oLQAS,11/30/2015,0,0062A00000moWxWQAU,4/16/2015,11/25/2015 0:00,Fixed-rate,TRUE,10,2015 2,2,2015,Debt,Retail,Retail
0062A00000moH6jQAE,0012A000023Xu8fQAC,9/30/2008,0,0062A00000moH6jQAE,9/18/2008,9/30/2008 0:00,Fixed-rate,TRUE,,2008 3,3,2008,Debt,Retail,Retail
0062A00000nESasQAG,0012A000029wIP5QAM,5/15/2017,0,0062A00000nESasQAG,12/16/2016,5/11/2017 0:00,Fixed-rate,TRUE,0,2016 4,4,2016,Debt,Retail,Retail
0062A00000moUygQAE,0012A000029wIOUQA2,8/31/2015,0,0062A00000moUygQAE,12/2/2014,8/25/2015 0:00,Property Sale,TRUE,0,2014 4,4,2014,Investment Sales,Retail,Retail
0062A00000moGoxQAE,0012A000023YEDcQAO,5/1/2012,190000000,0062A00000moGoxQAE,3/9/2011,4/17/2012 0:00,Property Sale,TRUE,0,2011 1,1,2011,Investment Sales,Retail,Retail
0062A00000mo9pyQAA,0012A000023YByBQAW,11/30/2012,0,0062A00000mo9pyQAA,7/13/2012,11/30/2012 0:00,Property Sale,TRUE,0,2012 3,3,2012,Investment Sales,Retail,Retail
0062A00000moHuYQAU,0012A000023Xu8fQAC,2/4/2009,0,0062A00000moHuYQAU,9/18/2008,2/3/2009 0:00,Fixed-rate,TRUE,0,2008 3,3,2008,Debt,Retail,Retail
0062A00000moe7kQAA,0012A000023Y4SGQA0,12/15/2014,0,0062A00000moe7kQAA,9/11/2014,12/15/2014 0:00,Fixed-rate,TRUE,8.25,2014 3,3,2014,Debt,Retail,Retail
0062A00000moHn2QAE,0012A000023YDVyQAO,11/13/2015,0,0062A00000moHn2QAE,4/2/2015,7/10/2015 0:00,Fixed-rate,TRUE,0,2015 2,2,2015,Debt,Retail,Retail
0062A00000moHvuQAE,0012A000023Xu8fQAC,9/30/2008,0,0062A00000moHvuQAE,9/18/2008,9/30/2008 0:00,Fixed-rate,TRUE,,2008 3,3,2008,Debt,Retail,Retail
0062A00000moHvkQAE,0012A000023Xu8fQAC,2/4/2009,0,0062A00000moHvkQAE,9/18/2008,2/3/2009 0:00,Fixed-rate,TRUE,0,2008 3,3,2008,Debt,Retail,Retail
0062A00000moeXLQAY,0012A000023XlgYQAS,12/13/1999,0,0062A00000moeXLQAY,12/24/2002,12/13/1999 0:00,Construction Loan,TRUE,,2002 4,4,2002,Debt,Retail,Retail
0062A00000moEeqQAE,0012A000023XvqaQAC,10/31/2006,0,0062A00000moEeqQAE,4/27/2006,10/30/2006 0:00,Fixed-rate,TRUE,,2006 2,2,2006,Debt,Retail,Retail
0062A00000moGuIQAU,0012A000023XuiUQAS,11/27/2006,0,0062A00000moGuIQAU,11/10/2006,11/10/2006 0:00,Miscellaneous,TRUE,,2006 4,4,2006,Debt,Retail,Retail
0062A00000nJc8WQAS,0012A000029wIP5QAM,5/15/2017,0,0062A00000nJc8WQAS,12/16/2016,5/11/2017 0:00,Fixed-rate,TRUE,0,2016 4,4,2016,Debt,Retail,Retail
0062A00000moEh6QAE,0012A000023Y6ESQA0,9/23/2016,23550000,0062A00000moEh6QAE,9/29/2015,9/22/2016 0:00,Property Sale,TRUE,0,2015 3,3,2015,Investment Sales,Retail,Retail
0062A00000moXaMQAU,0012A000023XpPzQAK,4/20/2017,0,0062A00000moXaMQAU,1/20/2016,4/12/2017 0:00,Property Sale,TRUE,0,2016 1,1,2016,Investment Sales,Retail,Retail
0062A00000moWtjQAE,0012A000023YHFWQA4,4/28/2017,0,0062A00000moWtjQAE,2/1/2016,4/26/2017 0:00,Property Sale,TRUE,0,2016 1,1,2016,Investment Sales,Retail,Retail
0062A00000moatcQAA,0012A000023XmMcQAK,12/29/2016,0,0062A00000moatcQAA,4/28/2016,12/22/2016 0:00,Property Sale,TRUE,0,2016 2,2,2016,Investment Sales,Retail,Retail
0062A00000moRSRQA2,0012A000023XlZ0QAK,5/30/2017,0,0062A00000moRSRQA2,10/17/2016,5/30/2017 0:00,Property Sale,TRUE,0,2016 4,4,2016,Investment Sales,Retail,Retail
0062A00000moeIWQAY,0012A000023XyFmQAK,12/7/2016,0,0062A00000moeIWQAY,10/17/2016,12/7/2016 0:00,Floating-Rate,TRUE,8.75,2016 4,4,2016,Debt,Retail,Retail
0062A00000moYIfQAM,0012A000023Xma0QAC,7/14/2017,0,0062A00000moYIfQAM,12/5/2016,7/10/2017 0:00,Property Sale,TRUE,0,2016 4,4,2016,Investment Sales,Retail,Retail
0062A00000moEDzQAM,0012A000023XwEeQAK,1/27/2009,13500000,0062A00000moEDzQAM,6/6/2008,1/27/2009 0:00,Property Sale,TRUE,,2008 2,2,2008,Investment Sales,Retail,Retail
0062A00000moMsvQAE,0012A000023Xm6nQAC,9/1/2011,13500000,0062A00000moMsvQAE,1/5/2009,9/15/2011 0:00,Property Sale,TRUE,,2009 1,1,2009,Investment Sales,Retail,Retail
0062A00000moFwqQAE,0012A000023Xv0ZQAS,5/16/2012,2400000,0062A00000moFwqQAE,8/7/2009,5/15/2012 0:00,Property Sale,TRUE,0,2009 3,3,2009,Investment Sales,Retail,Retail
0062A00000moTA2QAM,0012A000023XpEVQA0,12/28/2009,6100000,0062A00000moTA2QAM,5/11/2009,12/1/2009 0:00,Property Sale,TRUE,,2009 2,2,2009,Investment Sales,Retail,Retail
0062A00000moMgpQAE,0012A000023Xm2MQAS,12/20/2010,26500000,0062A00000moMgpQAE,2/17/2010,12/17/2010 0:00,Property Sale,TRUE,,2010 1,1,2010,Investment Sales,Retail,Retail
0062A00000mo96oQAA,0012A000023XpSYQA0,1/28/2014,0,0062A00000mo96oQAA,5/13/2013,,Miscellaneous,TRUE,,2013 2,2,2013,Investment Sales,Retail,Retail
0062A00000moLPdQAM,0012A000023XybaQAC,4/18/2014,0,0062A00000moLPdQAM,12/6/2013,4/15/2014 0:00,Fixed-rate,TRUE,0,2013 4,4,2013,Debt,Retail,Retail
0062A00000moHXTQA2,0012A000023XuRgQAK,4/3/2015,0,0062A00000moHXTQA2,5/8/2014,4/2/2015 0:00,Property Sale,TRUE,0,2014 2,2,2014,Investment Sales,Retail,Retail
0062A00000moGUAQA2,0012A000023YExwQAG,12/5/2014,0,0062A00000moGUAQA2,7/14/2014,12/5/2014 0:00,Property Sale,TRUE,0,2014 3,3,2014,Investment Sales,Retail,Retail
0062A00000moVARQA2,0012A000023Xp1qQAC,9/30/2015,9500000,0062A00000moVARQA2,9/22/2014,9/30/2015 0:00,Property Sale,TRUE,0,2014 3,3,2014,Investment Sales,Retail,Retail
0062A00000moCEOQA2,0012A000023Y25PQAS,3/6/2015,0,0062A00000moCEOQA2,11/11/2014,3/5/2015 0:00,Fixed-rate,TRUE,8.05,2014 4,4,2014,Debt,Retail,Retail
0062A00000moFFNQA2,0012A000023Xv5FQAS,9/28/2015,32800000,0062A00000moFFNQA2,3/6/2015,9/25/2015 0:00,Property Sale,TRUE,0,2015 1,1,2015,Investment Sales,Retail,Retail
0062A00000moEoSQAU,0012A000023XwqrQAC,5/8/2016,0,0062A00000moEoSQAU,3/13/2015,5/6/2016 0:00,Property Sale,TRUE,0,2015 1,1,2015,Investment Sales,Retail,Retail
0062A00000moNqKQAU,0012A000023Xm9cQAC,10/30/2015,19200000,0062A00000moNqKQAU,4/14/2015,10/30/2015 0:00,Property Sale,TRUE,0,2015 2,2,2015,Investment Sales,Retail,Retail
0062A00000moAymQAE,0012A000023Y1QdQAK,11/16/2016,0,0062A00000moAymQAE,5/11/2016,11/14/2016 0:00,Fixed-rate,TRUE,0,2016 2,2,2016,Debt,Retail,Retail
0062A00000mo8aqQAA,0012A000023XqiqQAC,6/30/2006,0,0062A00000mo8aqQAA,4/5/2006,6/30/2006 0:00,Fixed-rate,TRUE,0,2006 2,2,2006,Debt,Retail,Retail
0062A00000moGS0QAM,0012A000023Y65mQAC,7/31/2006,0,0062A00000moGS0QAM,5/16/2006,7/31/2006 0:00,Fixed-rate,TRUE,0,2006 2,2,2006,Debt,Retail,Retail
0062A00000moLxMQAU,0012A000023YDEdQAO,7/2/2015,0,0062A00000moLxMQAU,2/20/2015,7/1/2015 0:00,Fixed-rate,TRUE,12,2015 1,1,2015,Debt,Retail,Retail
0062A00000moWzTQAU,0012A000023XpPzQAK,10/19/2015,0,0062A00000moWzTQAU,10/13/2015,10/16/2015 0:00,Fixed-rate,TRUE,0,2015 4,4,2015,Debt,Retail,Retail
0062A00000moDuYQAU,0012A000023Y5plQAC,6/27/2013,0,0062A00000moDuYQAU,3/25/2013,6/27/2013 0:00,Fixed-rate,TRUE,0,2013 1,1,2013,Debt,Retail,Retail
0062A00000moDRvQAM,0012A000029wI57QAE,10/16/2014,0,0062A00000moDRvQAM,2/4/2013,10/9/2014 0:00,Property Sale,TRUE,0,2013 1,1,2013,Investment Sales,Retail,Retail
0062A00000mog0MQAQ,0012A000023XopqQAC,10/29/1999,0,0062A00000mog0MQAQ,12/24/2002,10/29/1999 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Retail,Retail
0062A00000moXenQAE,0012A000023Y9vHQAS,11/19/2009,0,0062A00000moXenQAE,8/3/2009,,Miscellaneous,TRUE,,2009 3,3,2009,Investment Sales,Retail,Retail
0062A00000moHt1QAE,0012A000023XudWQAS,10/16/2006,0,0062A00000moHt1QAE,9/1/2006,10/13/2006 0:00,Fixed-rate,TRUE,0,2006 3,3,2006,Debt,Retail,Retail
0062A00000moOClQAM,0012A000023YGKNQA4,1/7/2014,0,0062A00000moOClQAM,10/25/2013,1/7/2014 0:00,Fixed-rate,TRUE,9.5,2013 4,4,2013,Debt,Retail,Retail
0062A00000o6IV6QAM,0012A000023Y8JJQA0,11/14/2017,3500000,0062A00000o6IV6QAM,10/17/2016,11/9/2017 0:00,Property Sale,FALSE,0,2016 4,4,2016,Investment Sales,Retail,Retail
0062A00000moMqHQAU,0012A000023XlbbQAC,12/28/2006,0,0062A00000moMqHQAU,4/21/2006,12/29/2006 0:00,Fixed-rate,TRUE,0,2006 2,2,2006,Debt,Retail,Retail
0062A00000moGeJQAU,0012A000023Y65mQAC,9/29/2006,0,0062A00000moGeJQAU,8/9/2006,9/29/2006 0:00,Fixed-rate,TRUE,,2006 3,3,2006,Debt,Retail,Retail
0062A00000moaqOQAQ,0012A000023XmlbQAC,7/17/2006,0,0062A00000moaqOQAQ,4/28/2006,7/14/2006 0:00,Fixed-rate,TRUE,0,2006 2,2,2006,Debt,Retail,Retail
0062A00000moMslQAE,0012A000023Xm6nQAC,8/30/2010,0,0062A00000moMslQAE,4/22/2010,8/30/2010 0:00,Consulting Fees-Debt,TRUE,,2010 2,2,2010,Debt,Retail,Retail
0062A00000moF4oQAE,0012A000023XvGNQA0,4/6/2010,13667000,0062A00000moF4oQAE,9/10/2009,4/5/2010 0:00,Property Sale,TRUE,0,2009 3,3,2009,Investment Sales,Retail,Retail
0062A00000moC5aQAE,0012A000023Xp7eQAC,6/30/2010,9375000,0062A00000moC5aQAE,1/27/2010,6/28/2010 0:00,Property Sale,TRUE,0,2010 1,1,2010,Investment Sales,Retail,Retail
