id,createdbyid,id_deals,id_props
a0A2A00000UvwmJUAR,005F0000007WnNDIA0,0062A00000pwNtxQAE,a0I2A00000XQOVqUAP
a0A2A00000UvwmKUAR,005F0000007WnNDIA0,0062A00000pwQY5QAM,a0I2A00000XQbwRUAT
a0A2A00000UvwmLUAR,005F0000007WnNDIA0,0062A00000pwOU5QAM,a0I2A00000XQfEkUAL
a0A2A00000UvwmMUAR,005F0000007WnNDIA0,0062A00000pwMqhQAE,a0I2A00000XuEvEUAV
a0A2A00000UvwmOUAR,005F0000007WnNDIA0,0062A00000pwNiQQAU,a0I2A00000XQktyUAD
a0A2A00000UvwmTUAR,005F0000007WnNDIA0,0062A00000pwQXvQAM,a0I2A00000XuFejUAF
a0A2A00000UvwmYUAR,005F0000007WnNDIA0,0062A00000pwHvlQAE,a0I2A00000XuNVqUAN
a0A2A00000UvwmdUAB,005F0000007WnNDIA0,0062A00000pwNFSQA2,a0I2A00000XuSH2UAN
a0A2A00000UvwmeUAB,005F0000007WnNDIA0,0062A00000pwMOEQA2,a0I2A00000XuUSkUAN
a0A2A00000UvwmfUAB,005F0000007WnNDIA0,0062A00000pwNiVQAU,a0I2A00000XuXMEUA3
a0A2A00000UvwmgUAB,005F0000007WnNDIA0,0062A00000pwIXGQA2,a0I2A00000Y6KYnUAN
a0A2A00000UvwmhUAB,005F0000007WnNDIA0,0062A00000pwIXGQA2,a0I2A00000Y6SjvUAF
a0A2A00000UvwmiUAB,005F0000007WnNDIA0,0062A00000pwIXGQA2,a0I2A00000Y6KgJUAV
a0A2A00000UvwmjUAB,005F0000007WnNDIA0,0062A00000pwM2BQAU,a0I2A00000XwbP0UAJ
a0A2A00000UvwmkUAB,005F0000007WnNDIA0,0062A00000pwIXGQA2,a0I2A00000Xwd09UAB
a0A2A00000UvwmlUAB,005F0000007WnNDIA0,0062A00000pwKavQAE,a0I2A00000XxcToUAJ
a0A2A00000UvwmmUAB,005F0000007WnNDIA0,0062A00000pwKS3QAM,a0I2A00000XxcqkUAB
a0A2A00000UvwmnUAB,005F0000007WnNDIA0,0062A00000pwH9SQAU,a0I2A00000YG0zFUAT
a0A2A00000UvwmoUAB,005F0000007WnNDIA0,0062A00000pwMl3QAE,a0I2A00000YIIV7UAP
a0A2A00000UvxYqUAJ,005F0000007WnNDIA0,0062A00000pwZCjQAM,a0I2A00000XQGdYUAX
a0A2A00000UvxYvUAJ,005F0000007WnNDIA0,0062A00000pwTdXQAU,a0I2A00000XQHptUAH
a0A2A00000UvxZ0UAJ,005F0000007WnNDIA0,0062A00000pwby2QAA,a0I2A00000XQITsUAP
a0A2A00000UvxZ5UAJ,005F0000007WnNDIA0,0062A00000pwIXGQA2,a0I2A00000ZGBEFUA5
a0A2A00000UvxZAUAZ,005F0000007WnNDIA0,0062A00000pwak4QAA,a0I2A00000XQX68UAH
a0A2A00000UvxZBUAZ,005F0000007WnNDIA0,0062A00000pwaIyQAI,a0I2A00000XQYJQUA5
a0A2A00000UvxZFUAZ,005F0000007WnNDIA0,0062A00000pwby2QAA,a0I2A00000Xu9OLUAZ
a0A2A00000UvxZGUAZ,005F0000007WnNDIA0,0062A00000pwby2QAA,a0I2A00000XuCFrUAN
a0A2A00000UvxZHUAZ,005F0000007WnNDIA0,0062A00000pwYNOQA2,a0I2A00000XuENbUAN
a0A2A00000UvxZIUAZ,005F0000007WnNDIA0,0062A00000pwWBTQA2,a0I2A00000XuFZuUAN
a0A2A00000UvxZJUAZ,005F0000007WnNDIA0,0062A00000pwWqaQAE,a0I2A00000XuFfmUAF
a0A2A00000UvxZKUAZ,005F0000007WnNDIA0,0062A00000pwacjQAA,a0I2A00000XuFfmUAF
a0A2A00000UvxZLUAZ,005F0000007WnNDIA0,0062A00000pwVV2QAM,a0I2A00000XuW05UAF
a0A2A00000UvxZMUAZ,005F0000007WnNDIA0,0062A00000pwaVEQAY,a0I2A00000XwSKHUA3
a0A2A00000UvxZPUAZ,005F0000007WnNDIA0,0062A00000pwakJQAQ,a0I2A00000XuQ3IUAV
a0A2A00000UvxZUUAZ,005F0000007WnNDIA0,0062A00000pwXaJQAU,a0I2A00000YI9z4UAD
a0A2A00000UvxZZUAZ,005F0000007WnNDIA0,0062A00000pwIXGQA2,a0I2A00000ZGBEKUA5
a0A2A00000UvxZaUAJ,005F0000007WnNDIA0,0062A00000pwGoAQAU,a0I2A00000ZGBELUA5
a0A2A00000UvxZcUAJ,005F0000007WnNDIA0,0062A00000pwMMhQAM,a0I2A00000ZGBENUA5
a0A2A00000UvxZdUAJ,005F0000007WnNDIA0,0062A00000pwJuGQAU,a0I2A00000ZGBEOUA5
a0A2A00000UvxZeUAJ,005F0000007WnNDIA0,0062A00000pwHkdQAE,a0I2A00000ZGBEPUA5
a0A2A00000UvxZfUAJ,005F0000007WnNDIA0,0062A00000pwHkdQAE,a0I2A00000ZGBEQUA5
a0A2A00000UvxZiUAJ,005F0000007WnNDIA0,0062A00000pwP8QQAU,a0I2A00000ZGBETUA5
a0A2A00000UvxZjUAJ,005F0000007WnNDIA0,0062A00000pwIXGQA2,a0I2A00000ZGBEUUA5
a0A2A00000UvxZkUAJ,005F0000007WnNDIA0,0062A00000pwQYPQA2,a0I2A00000ZGBEVUA5
a0A2A00000UvyLEUAZ,005F0000007WnNDIA0,0062A00000pweNzQAI,a0I2A00000XQH0wUAH
a0A2A00000UvyLJUAZ,005F0000007WnNDIA0,0062A00000pwkHQQAY,a0I2A00000XQHxNUAX
a0A2A00000UvyLOUAZ,005F0000007WnNDIA0,0062A00000pwkMQQAY,a0I2A00000XQJQjUAP
a0A2A00000UvyLTUAZ,005F0000007WnNDIA0,0062A00000pwiRfQAI,a0I2A00000XQL97UAH
a0A2A00000UvyLUUAZ,005F0000007WnNDIA0,0062A00000pwjOqQAI,a0I2A00000XQQNeUAP
a0A2A00000UvyLYUAZ,005F0000007WnNDIA0,0062A00000pwiSDQAY,a0I2A00000XQLlwUAH
a0A2A00000UvyLdUAJ,005F0000007WnNDIA0,0062A00000pwj6cQAA,a0I2A00000Xu9c9UAB
a0A2A00000UvyLiUAJ,005F0000007WnNDIA0,0062A00000pwiRPQAY,a0I2A00000XuJNPUA3
a0A2A00000UvyLnUAJ,005F0000007WnNDIA0,0062A00000pwiRFQAY,a0I2A00000XuJNPUA3
a0A2A00000UvyLoUAJ,005F0000007WnNDIA0,0062A00000pwjSYQAY,a0I2A00000XuKS0UAN
a0A2A00000UvyLpUAJ,005F0000007WnNDIA0,0062A00000pwkl1QAA,a0I2A00000XuOg7UAF
a0A2A00000UvyLqUAJ,005F0000007WnNDIA0,0062A00000pweebQAA,a0I2A00000XuW4DUAV
a0A2A00000UvyLsUAJ,005F0000007WnNDIA0,0062A00000pwby2QAA,a0I2A00000ZGBYxUAP
a0A2A00000UvyLtUAJ,005F0000007WnNDIA0,0062A00000pwby2QAA,a0I2A00000ZGBYyUAP
a0A2A00000UvyLuUAJ,005F0000007WnNDIA0,0062A00000o9KqoQAE,a0I2A00000ZGBZ2UAP
a0A2A00000UvyLxUAJ,005F0000007WnNDIA0,0062A00000pwby2QAA,a0I2A00000ZGBZ3UAP
a0A2A00000UvyLyUAJ,005F0000007WnNDIA0,0062A00000pwby2QAA,a0I2A00000ZGBZ4UAP
a0A2A00000Uvz2bUAB,005F0000007WnNDIA0,0062A00000pwuLUQAY,a0I2A00000XQGQjUAP
a0A2A00000Uvz2cUAB,005F0000007WnNDIA0,0062A00000pwu3BQAQ,a0I2A00000XQJZGUA5
a0A2A00000Uvz2dUAB,005F0000007WnNDIA0,0062A00000pwoXHQAY,a0I2A00000XQL4OUAX
a0A2A00000Uvz2eUAB,005F0000007WnNDIA0,0062A00000pwpJaQAI,a0I2A00000XQMX3UAP
a0A2A00000Uvz2fUAB,005F0000007WnNDIA0,0062A00000pwrBvQAI,a0I2A00000XQUj9UAH
a0A2A00000Uvz2gUAB,005F0000007WnNDIA0,0062A00000pwtEIQAY,a0I2A00000Xu9zhUAB
a0A2A00000Uvz2hUAB,005F0000007WnNDIA0,0062A00000pwsvpQAA,a0I2A00000XuNwnUAF
a0A2A00000Uvz2iUAB,005F0000007WnNDIA0,0062A00000pwsCLQAY,a0I2A00000XwQSlUAN
a0A2A00000Uvz2lUAB,005F0000007WnNDIA0,0062A00000pwuLeQAI,a0I2A00000XwW27UAF
a0A2A00000Uvz2qUAB,005F0000007WnNDIA0,0062A00000pwsPKQAY,a0I2A00000ZG7BzUAL
a0A2A00000Uvz31UAB,005F0000007WnNDIA0,0062A00000pwinLQAQ,a0I2A00000ZGBoOUAX
a0A2A00000Uvz32UAB,005F0000007WnNDIA0,0062A00000pvrI1QAI,a0I2A00000ZGBoPUAX
a0A2A00000Uvz33UAB,005F0000007WnNDIA0,0062A00000pvrI1QAI,a0I2A00000ZGBoQUAX
a0A2A00000Uvz34UAB,005F0000007WnNDIA0,0062A00000pvrI1QAI,a0I2A00000ZGBoRUAX
a0A2A00000Uvz35UAB,005F0000007WnNDIA0,0062A00000pvrI1QAI,a0I2A00000ZGBoSUAX
a0A2A00000Uvz36UAB,005F0000007WnNDIA0,0062A00000pvrI1QAI,a0I2A00000ZGBoXUAX
a0A2A00000Uvzh1UAB,005F0000007WnNDIA0,0062A00000px3mYQAQ,a0I2A00000XQGcdUAH
a0A2A00000Uvzh2UAB,005F0000007WnNDIA0,0062A00000pwzkZQAQ,a0I2A00000XQHyCUAX
a0A2A00000Uvzh6UAB,005F0000007WnNDIA0,0062A00000px51FQAQ,a0I2A00000XQJ1EUAX
a0A2A00000UvzhBUAR,005F0000007WnNDIA0,0062A00000px51FQAQ,a0I2A00000XQJnPUAX
a0A2A00000UvzhGUAR,005F0000007WnNDIA0,0062A00000px3OfQAI,a0I2A00000XQKSuUAP
a0A2A00000UvzhLUAR,005F0000007WnNDIA0,0062A00000pwykOQAQ,a0I2A00000XQLvMUAX
a0A2A00000UvzhMUAR,005F0000007WnNDIA0,0062A00000px2dKQAQ,a0I2A00000XQUtvUAH
a0A2A00000UvzhNUAR,005F0000007WnNDIA0,0062A00000pwzdEQAQ,a0I2A00000XQfHkUAL
a0A2A00000UvzhOUAR,005F0000007WnNDIA0,0062A00000px3T1QAI,a0I2A00000XQh3cUAD
a0A2A00000UvzhQUAR,005F0000007WnNDIA0,0062A00000px4DEQAY,a0I2A00000XuHw3UAF
a0A2A00000UvzhVUAR,005F0000007WnNDIA0,0062A00000px46hQAA,a0I2A00000XwK2KUAV
a0A2A00000UvzhWUAR,005F0000007WnNDIA0,0062A00000px58pQAA,a0I2A00000XwRljUAF
a0A2A00000UvzhaUAB,005F0000007WnNDIA0,0062A00000pwqcqQAA,a0I2A00000ZGC4vUAH
a0A2A00000UvzhbUAB,005F0000007WnNDIA0,0062A00000pwykTQAQ,a0I2A00000XwdJcUAJ
a0A2A00000UvzhcUAB,005F0000007WnNDIA0,0062A00000px58pQAA,a0I2A00000YHey9UAD
a0A2A00000UvzhdUAB,005F0000007WnNDIA0,0062A00000px58pQAA,a0I2A00000YHfknUAD
a0A2A00000UvzheUAB,005F0000007WnNDIA0,0062A00000px58pQAA,a0I2A00000YHmOEUA1
a0A2A00000UvzhfUAB,005F0000007WnNDIA0,0062A00000px58pQAA,a0I2A00000YHpAhUAL
a0A2A00000UvzhgUAB,005F0000007WnNDIA0,0062A00000px58pQAA,a0I2A00000YHsadUAD
a0A2A00000UvzhpUAB,005F0000007WnNDIA0,0062A00000pwpL2QAI,a0I2A00000ZGC55UAH
a0A2A00000UvzhrUAB,005F0000007WnNDIA0,0062A00000pwphsQAA,a0I2A00000ZGC57UAH
a0A2A00000UvzhsUAB,005F0000007WnNDIA0,0062A00000pwqTKQAY,a0I2A00000ZGC58UAH
a0A2A00000Uw00WUAR,005F0000007WnNDIA0,0062A00000px2AcQAI,a0I2A00000ZGCJTUA5
a0A2A00000Uw00XUAR,005F0000007WnNDIA0,0062A00000px4c5QAA,a0I2A00000ZGCJUUA5
a0A2A00000Uw00YUAR,005F0000007WnNDIA0,0062A00000px4VCQAY,a0I2A00000ZGCJVUA5
a0A2A00000Uw00ZUAR,005F0000007WnNDIA0,0062A00000px3eTQAQ,a0I2A00000ZGCJWUA5
a0A2A00000Uw00aUAB,005F0000007WnNDIA0,0062A00000px3fMQAQ,a0I2A00000ZGCJXUA5
a0A2A00000Uw00bUAB,005F0000007WnNDIA0,0062A00000px0c5QAA,a0I2A00000ZGCJYUA5
a0A2A00000Uw00dUAB,005F0000007WnNDIA0,0062A00000px0cAQAQ,a0I2A00000ZGCJcUAP
a0A2A00000Uw00eUAB,005F0000007WnNDIA0,0062A00000px1OTQAY,a0I2A00000ZGCJdUAP
a0A2A00000Uw00fUAB,005F0000007WnNDIA0,0062A00000px1OTQAY,a0I2A00000ZGCJeUAP
a0A2A00000Uw0KJUAZ,005F0000007WnNDIA0,0062A00000pwtVOQAY,a0I2A00000XQHIrUAP
a0A2A00000Uw166UAB,005F0000007WnNDIA0,0062A00000q5pR3QAI,a0I2A00000XQGUPUA5
a0A2A00000Uw167UAB,005F0000007WnNDIA0,0062A00000q5pQZQAY,a0I2A00000XQHHJUA5
a0A2A00000Uw168UAB,005F0000007WnNDIA0,0062A00000q5pPvQAI,a0I2A00000XQHzCUAX
a0A2A00000Uw16BUAR,005F0000007WnNDIA0,0062A00000q5ikeQAA,a0I2A00000XQJiPUAX
a0A2A00000Uw16GUAR,005F0000007WnNDIA0,0062A00000q5pPCQAY,a0I2A00000XQKDFUA5
a0A2A00000Uw16HUAR,005F0000007WnNDIA0,0062A00000q5pPqQAI,a0I2A00000XQL6sUAH
a0A2A00000Uw16LUAR,005F0000007WnNDIA0,0062A00000q5pQeQAI,a0I2A00000XQZ4ZUAX
a0A2A00000Uw16MUAR,005F0000007WnNDIA0,0062A00000q5imGQAQ,a0I2A00000XQZ6JUAX
a0A2A00000Uw16QUAR,005F0000007WnNDIA0,0062A00000q5pQKQAY,a0I2A00000Xu9CHUAZ
a0A2A00000Uw16RUAR,005F0000007WnNDIA0,0062A00000q5pQAQAY,a0I2A00000XuDWbUAN
a0A2A00000Uw16SUAR,005F0000007WnNDIA0,0062A00000q5pRDQAY,a0I2A00000XuINqUAN
a0A2A00000Uw16TUAR,005F0000007WnNDIA0,0062A00000q5pRDQAY,a0I2A00000XuIOEUA3
a0A2A00000Uw16VUAR,005F0000007WnNDIA0,0062A00000q5pQtQAI,a0I2A00000XwGVTUA3
a0A2A00000Uw16WUAR,005F0000007WnNDIA0,0062A00000q5pPMQAY,a0I2A00000XwHopUAF
a0A2A00000Uw16XUAR,005F0000007WnNDIA0,0062A00000q5pPlQAI,a0I2A00000XxhUAUAZ
a0A2A00000Uw16YUAR,005F0000007WnNDIA0,0062A00000q5pQFQAY,a0I2A00000XyF7lUAF
a0A2A00000Uw16aUAB,005F0000007WnNDIA0,0062A00000q5pPgQAI,a0I2A00000YHBZRUA5
a0A2A00000Uw16cUAB,005F0000007WnNDIA0,0062A00000pxDc8QAE,a0I2A00000ZGCVmUAP
a0A2A00000Uw1rdUAB,005F0000007WnNDIA0,0062A00000q5tTGQAY,a0I2A00000XQGaZUAX
a0A2A00000Uw1reUAB,005F0000007WnNDIA0,0062A00000q5vsJQAQ,a0I2A00000XQIVvUAP
a0A2A00000Uw1rfUAB,005F0000007WnNDIA0,0062A00000q5wTKQAY,a0I2A00000XQIdMUAX
a0A2A00000Uw1rgUAB,005F0000007WnNDIA0,0062A00000q60FlQAI,a0I2A00000XyJv5UAF
a0A2A00000Uw1riUAB,005F0000007WnNDIA0,0062A00000q5xGbQAI,a0I2A00000XQJECUA5
a0A2A00000Uw1rnUAB,005F0000007WnNDIA0,0062A00000q5tqKQAQ,a0I2A00000XQKSuUAP
a0A2A00000Uw1roUAB,005F0000007WnNDIA0,0062A00000q61RvQAI,a0I2A00000XQM2OUAX
a0A2A00000Uw1rpUAB,005F0000007WnNDIA0,0062A00000q5tTGQAY,a0I2A00000XQRINUA5
a0A2A00000Uw1rsUAB,005F0000007WnNDIA0,0062A00000q5tT1QAI,a0I2A00000XQXEeUAP
a0A2A00000Uw1rtUAB,005F0000007WnNDIA0,0062A00000q61ZpQAI,a0I2A00000XQgtoUAD
a0A2A00000Uw1rxUAB,005F0000007WnNDIA0,0062A00000q5tTGQAY,a0I2A00000XuJKSUA3
a0A2A00000Uw1ryUAB,005F0000007WnNDIA0,0062A00000q5x1WQAQ,a0I2A00000XuOmNUAV
a0A2A00000Uw1rzUAB,005F0000007WnNDIA0,0062A00000q5tTGQAY,a0I2A00000XuOnAUAV
a0A2A00000Uw1s0UAB,005F0000007WnNDIA0,0062A00000q5tTGQAY,a0I2A00000XuOnbUAF
a0A2A00000Uw1s1UAB,005F0000007WnNDIA0,0062A00000q60FqQAI,a0I2A00000XuPxiUAF
a0A2A00000Uw1s2UAB,005F0000007WnNDIA0,0062A00000q61mFQAQ,a0I2A00000XuXC1UAN
a0A2A00000Uw1s8UAB,005F0000007WnNDIA0,0062A00000q61n8QAA,a0I2A00000XwHyrUAF
a0A2A00000Uw1sCUAR,005F0000007WnNDIA0,0062A00000q61uOQAQ,a0I2A00000XwLmfUAF
a0A2A00000Uw1sDUAR,005F0000007WnNDIA0,0062A00000q5tTGQAY,a0I2A00000XyKKwUAN
a0A2A00000Uw1sEUAR,005F0000007WnNDIA0,0062A00000q5tTGQAY,a0I2A00000XyKQOUA3
a0A2A00000Uw1sHUAR,005F0000007WnNDIA0,0062A00000q5tTGQAY,a0I2A00000XyKTLUA3
a0A2A00000Uw1sIUAR,005F0000007WnNDIA0,0062A00000q5tTGQAY,a0I2A00000XyKWPUA3
a0A2A00000Uw1sJUAR,005F0000007WnNDIA0,0062A00000q61QsQAI,a0I2A00000YGAbfUAH
a0A2A00000Uw1sMUAR,005F0000007WnNDIA0,0062A00000q5xUdQAI,a0I2A00000YHjQmUAL
a0A2A00000Uw1sNUAR,005F0000007WnNDIA0,0062A00000q5tSwQAI,a0I2A00000YIHMwUAP
a0A2A00000Uw1sRUAR,005F0000007WnNDIA0,0062A00000q5pQoQAI,a0I2A00000ZGD1GUAX
a0A2A00000Uw1sSUAR,005F0000007WnNDIA0,0062A00000q5pPbQAI,a0I2A00000ZGD1HUAX
a0A2A00000Uw1sTUAR,005F0000007WnNDIA0,0062A00000q5pQjQAI,a0I2A00000ZGD1IUAX
a0A2A00000Uw1sUUAR,005F0000007WnNDIA0,0062A00000q5pRDQAY,a0I2A00000ZGD1JUAX
a0A2A00000Uw1sVUAR,005F0000007WnNDIA0,0062A00000q5pPRQAY,a0I2A00000ZGD1KUAX
a0A2A00000Uw2ZqUAJ,005F0000007WnNDIA0,0062A00000q6Cd9QAE,a0I2A00000XQHahUAH
a0A2A00000Uw2ZrUAJ,005F0000007WnNDIA0,0062A00000q6CSkQAM,a0I2A00000XQIi2UAH
a0A2A00000Uw2ZvUAJ,005F0000007WnNDIA0,0062A00000q66VGQAY,a0I2A00000XQJItUAP
a0A2A00000Uw2a0UAB,005F0000007WnNDIA0,0062A00000q6AVNQA2,a0I2A00000XQJhdUAH
a0A2A00000Uw2a5UAB,005F0000007WnNDIA0,0062A00000q685IQAQ,a0I2A00000XQLhZUAX
a0A2A00000Uw2aAUAR,005F0000007WnNDIA0,0062A00000q66HOQAY,a0I2A00000XQdFkUAL
a0A2A00000Uw2aFUAR,005F0000007WnNDIA0,0062A00000oa1uwQAA,a0I2A00000XuwlrUAB
a0A2A00000Uw2aKUAR,005F0000007WnNDIA0,0062A00000q635SQAQ,a0I2A00000ZGDPuUAP
a0A2A00000Uw2aPUAR,005F0000007WnNDIA0,0062A00000q673hQAA,a0I2A00000YFRcGUAX
a0A2A00000Uw2aQUAR,005F0000007WnNDIA0,0062A00000q68aVQAQ,a0I2A00000YG4JSUA1
a0A2A00000Uw2aRUAR,005F0000007WnNDIA0,0062A00000q6AilQAE,a0I2A00000YGlj6UAD
a0A2A00000Uw2aSUAR,005F0000007WnNDIA0,0062A00000q66sFQAQ,a0I2A00000YGs70UAD
a0A2A00000Uw2aUUAR,005F0000007WnNDIA0,0062A00000q5xtYQAQ,a0I2A00000ZGDPzUAP
a0A2A00000Uw3L4UAJ,005F0000007WnNDIA0,0062A00000q6GDJQA2,a0I2A00000XQI4QUAX
a0A2A00000Uw3LEUAZ,005F0000007WnNDIA0,0062A00000q6MqoQAE,a0I2A00000XQLNqUAP
a0A2A00000Uw3LJUAZ,005F0000007WnNDIA0,0062A00000q6POJQA2,a0I2A00000XQXCtUAP
a0A2A00000Uw3LOUAZ,005F0000007WnNDIA0,0062A00000q6QGYQA2,a0I2A00000XwNKDUA3
a0A2A00000Uw3LQUAZ,005F0000007WnNDIA0,0062A00000q69MjQAI,a0I2A00000ZGDlcUAH
a0A2A00000Uw3LRUAZ,005F0000007WnNDIA0,0062A00000q6BUpQAM,a0I2A00000ZGDldUAH
a0A2A00000Uw3LSUAZ,005F0000007WnNDIA0,0062A00000q6CLtQAM,a0I2A00000ZGDleUAH
a0A2A00000Uw3LTUAZ,005F0000007WnNDIA0,0062A00000q67HKQAY,a0I2A00000ZGDlZUAX
a0A2A00000Uw41vUAB,005F0000007WnNDIA0,0062A00000q6YFTQA2,a0I2A00000XQISaUAP
a0A2A00000Uw420UAB,005F0000007WnNDIA0,0062A00000q6XnPQAU,a0I2A00000XQJidUAH
a0A2A00000Uw425UAB,005F0000007WnNDIA0,0062A00000q6VmbQAE,a0I2A00000XQL0xUAH
a0A2A00000Uw42AUAR,005F0000007WnNDIA0,0062A00000q6YEQQA2,a0I2A00000XQj04UAD
a0A2A00000Uw42FUAR,005F0000007WnNDIA0,0062A00000q6XldQAE,a0I2A00000XuGLCUA3
a0A2A00000Uw42KUAR,005F0000007WnNDIA0,0062A00000q6XldQAE,a0I2A00000XuPHlUAN
a0A2A00000Uw42PUAR,005F0000007WnNDIA0,0062A00000q6XldQAE,a0I2A00000XuYWEUA3
a0A2A00000Uw42UUAR,005F0000007WnNDIA0,0062A00000q6XhRQAU,a0I2A00000YJ8OXUA1
a0A2A00000Uw42VUAR,005F0000007WnNDIA0,0062A00000q6XEIQA2,a0I2A00000YSbisUAD
a0A2A00000Uw42ZUAR,005F0000007WnNDIA0,0062A00000oBJXWQA4,a0I2A00000ZGENIUA5
a0A2A00000Uw42eUAB,005F0000007WnNDIA0,0062A00000q6X9hQAE,a0I2A00000Y6FqrUAF
a0A2A00000Uw42jUAB,005F0000007WnNDIA0,0062A00000q6LV1QAM,a0I2A00000ZGENNUA5
a0A2A00000Uw4AoUAJ,005F0000007WnNDIA0,0062A00000q6VjIQAU,a0I2A00000ZGGvJUAX
a0A2A00000Uw4AtUAJ,005F0000007WnNDIA0,0062A00000q6Z3sQAE,a0I2A00000ZGH2OUAX
a0A2A00000Uw4AyUAJ,005F0000007WnNDIA0,0062A00000q6Z21QAE,a0I2A00000ZGH2OUAX
a0A2A00000Uw4B3UAJ,005F0000007WnNDIA0,0062A00000q6Z6cQAE,a0I2A00000ZGH2PUAX
a0A2A00000Uw4B8UAJ,005F0000007WnNDIA0,0062A00000q6Z7fQAE,a0I2A00000ZGH2PUAX
a0A2A00000Uw4wyUAB,005F0000007WnNDIA0,0062A00000q6vYsQAI,a0I2A00000XQGNsUAP
a0A2A00000Uw4x3UAB,005F0000007WnNDIA0,0062A00000q6tDdQAI,a0I2A00000XQIYzUAP
a0A2A00000Uw4x8UAB,005F0000007WnNDIA0,0062A00000q6qoYQAQ,a0I2A00000XQJHBUA5
a0A2A00000Uw4xDUAR,005F0000007WnNDIA0,0062A00000q6veHQAQ,a0I2A00000XQJXmUAP
a0A2A00000Uw4xIUAR,005F0000007WnNDIA0,0062A00000q6p2SQAQ,a0I2A00000XQJuWUAX
a0A2A00000Uw4xNUAR,005F0000007WnNDIA0,0062A00000q6ocjQAA,a0I2A00000XQKiQUAX
a0A2A00000Uw4xSUAR,005F0000007WnNDIA0,0062A00000q6sqFQAQ,a0I2A00000XQTwJUAX
a0A2A00000Uw4xTUAR,005F0000007WnNDIA0,0062A00000q6uW7QAI,a0I2A00000XQWkeUAH
a0A2A00000Uw4xXUAR,005F0000007WnNDIA0,0062A00000q6t4bQAA,a0I2A00000XQhGeUAL
a0A2A00000Uw4xcUAB,005F0000007WnNDIA0,0062A00000q6pZCQAY,a0I2A00000XuJhkUAF
a0A2A00000Uw4xhUAB,005F0000007WnNDIA0,0062A00000q6wBYQAY,a0I2A00000YGb4TUAT
a0A2A00000Uw4xiUAB,005F0000007WnNDIA0,0062A00000q6swrQAA,a0I2A00000YI8QqUAL
a0A2A00000Uw4xmUAB,005F0000007WnNDIA0,0062A00000moJovQAE,a0I2A00000YIfhUUAT
a0A2A00000Uw4xnUAB,005F0000007WnNDIA0,0062A00000q6pOdQAI,a0I2A00000YIjAxUAL
a0A2A00000Uw5gqUAB,005F0000007WnNDIA0,0062A00000q77v3QAA,a0I2A00000XQH5UUAX
a0A2A00000Uw5gvUAB,005F0000007WnNDIA0,0062A00000o9xyvQAA,a0I2A00000XQJQjUAP
a0A2A00000Uw5h0UAB,005F0000007WnNDIA0,0062A00000o5ASsQAM,a0I2A00000ZGHSmUAP
a0A2A00000Uw5h5UAB,005F0000007WnNDIA0,0062A00000q768zQAA,a0I2A00000XQKgCUAX
a0A2A00000Uw5hAUAR,005F0000007WnNDIA0,0062A00000q72qZQAQ,a0I2A00000XuCICUA3
a0A2A00000Uw5hFUAR,005F0000007WnNDIA0,0062A00000q72qZQAQ,a0I2A00000XuDDdUAN
a0A2A00000Uw5hKUAR,005F0000007WnNDIA0,0062A00000q72fWQAQ,a0I2A00000XuIqMUAV
a0A2A00000Uw5hPUAR,005F0000007WnNDIA0,0062A00000q79L6QAI,a0I2A00000XuLKsUAN
a0A2A00000Uw5hUUAR,005F0000007WnNDIA0,0062A00000q74h4QAA,a0I2A00000XwbwZUAR
a0A2A00000Uw5hZUAR,005F0000007WnNDIA0,0062A00000q73RVQAY,a0I2A00000XxWsYUAV
a0A2A00000Uw5heUAB,005F0000007WnNDIA0,0062A00000q76lcQAA,a0I2A00000YG4oNUAT
a0A2A00000Uw5hjUAB,005F0000007WnNDIA0,0062A00000moJgfQAE,a0I2A00000ZGHSrUAP
a0A2A00000Uw5hoUAB,005F0000007WnNDIA0,0062A00000q765MQAQ,a0I2A00000Y69YMUAZ
a0A2A00000Uw5huUAB,005F0000007WnNDIA0,0062A00000q6nfDQAQ,a0I2A00000ZGHSxUAP
a0A2A00000Uw5hzUAB,005F0000007WnNDIA0,0062A00000q6oZ6QAI,a0I2A00000ZGHSzUAP
a0A2A00000Uw5i3UAB,005F0000007WnNDIA0,0062A00000q6olHQAQ,a0I2A00000ZGHT0UAP
a0A2A00000Uw5i9UAB,005F0000007WnNDIA0,0062A00000q6sHAQAY,a0I2A00000ZGHT2UAP
a0A2A00000Uw5iAUAR,005F0000007WnNDIA0,0062A00000o5ASsQAM,a0I2A00000ZGHT6UAP
a0A2A00000Uw5iDUAR,005F0000007WnNDIA0,0062A00000q6w5BQAQ,a0I2A00000ZGHT7UAP
a0A2A00000Uw6SWUAZ,005F0000007WnNDIA0,0062A00000q7K4KQAU,a0I2A00000XQHHNUA5
a0A2A00000Uw6SbUAJ,005F0000007WnNDIA0,0062A00000q7GmNQAU,a0I2A00000XQHniUAH
a0A2A00000Uw6SgUAJ,005F0000007WnNDIA0,0062A00000q7JlSQAU,a0I2A00000XQIuOUAX
a0A2A00000Uw6SlUAJ,005F0000007WnNDIA0,0062A00000q7Fu2QAE,a0I2A00000XQJ7oUAH
a0A2A00000Uw6SmUAJ,005F0000007WnNDIA0,0062A00000q7JlSQAU,a0I2A00000XQIvxUAH
a0A2A00000Uw6SqUAJ,005F0000007WnNDIA0,0062A00000q7GKTQA2,a0I2A00000XQLKUUA5
