id_accs,active_deals,activity_count,buyer_book,servicing_contract,investor_type,cmbs,consultant,correspondent,foreign,master_servicer,lender_book,loan_sales_book,loan_servicing,num_deals_as_client,num_deals_as_investor,number_of_properties,number_of_related_deals,number_of_related_properties,number_of_won_deals_as_client
0012A000023XvsYQAS,1,502,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,4,1,4,0
0012A000023YEfLQAW,8,9534,TRUE,FALSE,Credit/Specialty Finance Company,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,8,0,9,5,0
0012A000023YDgkQAG,1,1336,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,13,3,13,0
0012A000023YHBvQAO,1,705,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,22,1,22,0
0012A000023XxA5QAK,8,3603,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6,2,1,14,3,5
0012A000023YKrrQAG,1,217,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023XyVHQA0,2,37,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,3,2,3,0
0012A000023YCUeQAO,4,3374,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,3,7,4,1
0012A000023XvzDQAS,30,10775,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28,2,28,52,28,16
0012A000023Xw0GQAS,1,5245,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0,7,2,13,1
0012A000023YHGYQA4,1,87,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023Xw0KQAS,1,793,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,1,2,1,0
0012A000023XwBxQAK,2,916,TRUE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,2,5,4,6,0
0012A000023XwDeQAK,1,6827,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,1,3,1,0
0012A000023XwDjQAK,2,4995,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,2,2,2,0
0012A000023XwtLQAS,3,7733,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,5,6,8,2
0012A000023YEamQAG,5,23187,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,2,9,10,9,1
0012A000023XwJrQAK,1,37,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,2,0
0012A000023YAfNQAW,2,998,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,2,10,2,10,0
0012A000023Y3pcQAC,1,0,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023Y3oaQAC,1,0,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023XwTIQA0,1,2,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2,1,2,0
0012A000023YCtRQAW,11,8086,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,9,2,4,15,4,4
0012A000023XwVeQAK,1,0,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,1,1,1,0
0012A000023XwWdQAK,1,14003,TRUE,FALSE,REIT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,12,1,12,0
0012A000023XwXaQAK,8,4637,TRUE,FALSE,Advisor/Equity Fund,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,8,0,9,2,0
0012A000023YIjQQAW,1,11,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023XwcuQAC,2,1275,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,3,3,5,0
0012A000023Y20DQAS,1,304,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,4,1,4,0
0012A000023XweLQAS,4,248,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,0,4,2,0
0012A000023XweQQAS,1,0,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023XxsZQAS,3,177,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,3,0,3,3,0
0012A000023XwhmQAC,1,4355,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,9,1,11,0
0012A000029wIJjQAM,13,47928,TRUE,FALSE,Advisor/Equity Fund,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4,9,46,18,48,3
0012A000023Y0Q1QAK,16,1393,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11,5,16,19,29,7
0012A000023YCimQAG,1,427,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023XwkFQAS,3,1182,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,3,0,4,3,0
0012A000023Xwm3QAC,1,2162,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,1,1,1,0
0012A000023YCrhQAG,1,775,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023YC0iQAG,4,1159,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,1,1,4,1,3
0012A000023Y2KoQAK,3,48,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,3,3,3,3,0
0012A000023XwolQAC,4,340,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,2,0,5,1,2
0012A000023Xwp0QAC,1,692,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,4,1,4,0
0012A000023Xwq1QAC,2,194,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,2,2,3,0
0012A000029ZEWjQAO,0,0,TRUE,FALSE,Property Owner,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,20,0,20,0
0012A000023Y5reQAC,1,33,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023XwqrQAC,10,8817,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,9,1,9,24,17,8
0012A000023YBEPQA4,1,5991,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,10,1,10,0
0012A000023YI7gQAG,5,1467,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,3,5,5,5,2
0012A000023XzsLQAS,16,9816,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,13,301,23,302,0
0012A000023XwvkQAC,2,142,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,6,1,8,0
0012A000023YI8gQAG,1,0,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023Xx4eQAC,2,572,TRUE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,2,8,2,9,0
0012A000023Xx8aQAC,1,18,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,1,1,0
0012A000023Xx9lQAC,3,219,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,1,3,3,0
0012A000023YC52QAG,3,588,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,2,6,5,6,1
0012A000023XzkbQAC,0,4038,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,10,1,10,0
0012A00002BFGwIQAX,0,10,TRUE,FALSE,Account,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,2,0,2,0
0012A000023Y8eLQAS,1,1136,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,94,1,94,0
0012A000023XxBRQA0,4,1817,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,1,3,5,3,1
0012A000023XxDvQAK,2,6591,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,68,2,69,0
0012A000023XxGuQAK,2,3288,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,7,4,8,0
0012A000023XxGzQAK,1,101,TRUE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,1,3,0
0012A000023YDFWQA4,1,10541,TRUE,FALSE,Advisor/Equity Fund,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,3,1,3,0
0012A000023YHEyQAO,1,29,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023XxL7QAK,1,58,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023XxLWQA0,3,525,TRUE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,3,38,3,40,0
0012A000023YSzTQAW,2,401,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,1,2,1,0
0012A000023XxWEQA0,1,373,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,1,2,1,0
0012A000023XxPMQA0,2,913,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,2,50,2,52,0
0012A000023XxQHQA0,2,10937,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,8,4,9,0
0012A000023Y5JzQAK,1,1987,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2,1,2,0
0012A000023YGkAQAW,3,1650,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,3,6,5,2
0012A000023XxWxQAK,2,168,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,2,3,4,0
0012A000023XzjjQAC,6,853,FALSE,FALSE,Advisor/Equity Fund,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,6,0,6,5,0
0012A000023XxccQAC,2,100,FALSE,FALSE,Credit/Specialty Finance Company,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,2,2,0
0012A000026WKBuQAO,0,0,TRUE,FALSE,Property Owner,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,5,0,5,0
0012A000023XxfUQAS,1,218,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023XxgeQAC,4,952,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,4,2,5,6,0
0012A000023XxjDQAS,1,138,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0,18,3,18,0
0012A000023XxjwQAC,9,4424,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,7,2,7,10,8,6
0012A000023Y1nLQAS,1,970,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,1,1,1,0
0012A000023YHCrQAO,2,24,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,2,2,2,0
0012A000023XyyeQAC,2,95,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,1,2,3,0
0012A000023Xy8hQAC,1,0,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023Y6BVQA0,2,246,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,2,2,2,0
0012A000023XxooQAC,1,335,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,7,1,7,0
0012A000023XxrrQAC,1,0,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2,1,2,0
0012A000029ZcpeQAC,0,0,TRUE,FALSE,Property Owner,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,20,11,0,11,0
0012A000023XxuRQAS,1,95,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023YL7gQAG,1,0,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023Y3JbQAK,3,1510,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,57,7,57,0
0012A000023YA7bQAG,8,1078,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,6,2,4,11,4,5
0012A000024GOtKQAW,3,6557,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,2,7,2,2
0012A000023XxylQAC,1,198,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023Y2UfQAK,3,4646,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,10,3,10,1
0012A000023Xy45QAC,1,152,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,0,1,1,0
0012A000023Xy6RQAS,2,8610,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,1,2,4,3,1
0012A000024GO6WQAW,1,5838,TRUE,FALSE,Account,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,14,1,14,0
0012A000023Xy7eQAC,5,15067,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,1,18,7,21,4
0012A000023YAOUQA4,1,2969,TRUE,FALSE,Advisor/Equity Fund,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,6,1,6,0
0012A000023XyBbQAK,1,0,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2,1,2,0
0012A000023XyBkQAK,1,349,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,2,1,3,0
0012A000023Y3PHQA0,2,1834,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,2,3,3,0
0012A000023XyDDQA0,9,242,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8,1,5,13,5,8
0012A000023Y1IzQAK,1,161,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,2,0
0012A000023XyGVQA0,2,176,FALSE,FALSE,Credit/Specialty Finance Company,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,9,2,10,0
0012A000023Y8rtQAC,2,1049,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,25,4,25,0
0012A000023YIF8QAO,6,6485,TRUE,FALSE,REIT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,6,0,60,15,72,5
0012A000023Y9ZAQA0,2,98,FALSE,FALSE,Corporate Investor/User,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,4,3,0
0012A000023XzT1QAK,1,0,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023Y38iQAC,1,1,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023Y4XoQAK,1,0,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023XyL1QAK,1,1046,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,1,1,1,0
0012A000023XyLSQA0,4,839,TRUE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,4,1,6,4,0
0012A000023YGGJQA4,1,374,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2,1,2,0
0012A000023Y8nPQAS,1,2873,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,7,3,7,0
0012A000023YHvBQAW,3,292,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,0,4,2,0
0012A000023XyOWQA0,0,9276,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,16,0,16,0
0012A000023XyP5QAK,1,38,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2,1,2,0
0012A000023Y3krQAC,2,604,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,2,2,2,0
0012A000023XyPmQAK,1,2276,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,3,5,4,0
0012A000023XyTOQA0,1,16470,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,13,1,13,0
0012A000023Y6KTQA0,4,11400,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,1,15,8,18,2
0012A000023XyaDQAS,2,15350,TRUE,FALSE,Credit/Specialty Finance Company,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,2,2,4,2,0
0012A000023XyaGQAS,1,57,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,0,1,1,0
0012A000023XyaSQAS,3,1126,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3,0,1,5,2,3
0012A000023XydQQAS,12,2623,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8,4,6,18,8,7
0012A000023XydTQAS,11,2840,TRUE,FALSE,Advisor/Equity Fund,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,9,2,5,18,7,0
0012A000023YAt5QAG,4,555,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,3,1,5,2,1
0012A000023XyeiQAC,1,235,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,1,1,2,0
0012A000023YEwUQAW,1,3132,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023XygJQAS,3,176,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,0,3,3,0
0012A000023YEMPQA4,7,1681,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,5,4,10,6,2
0012A000023XykKQAS,1,6460,TRUE,FALSE,Corporate Investor/User,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,2,1,2,0
0012A000023Y12mQAC,1,420,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,1,1,1,0
0012A000023XytTQAS,2,1959,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,12,4,12,0
0012A000023YFVUQA4,28,1735,TRUE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,27,7,31,33,0
0012A000024IW8DQAW,1,42,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,1,1,0
0012A000023Xz0xQAC,3,4544,TRUE,FALSE,Credit/Specialty Finance Company,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,2,0,6,2,1
0012A000023Xz1KQAS,10,1735,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8,2,13,11,13,8
0012A000023Y1pAQAS,1,1502,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0,1,1,0
0012A000023Xz4CQAS,1,0,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023Xz8DQAS,5,8770,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,1,1,7,1,2
0012A000023XzGUQA0,1,801,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2,1,2,0
0012A000023YC7hQAG,3,160,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,2,3,13,0
0012A000023YEqQQAW,1,1689,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2,1,2,0
0012A000023Y9c4QAC,1,0,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023Y1IPQA0,19,31122,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,18,1,75,28,75,17
0012A000023YCy9QAG,1,1629,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,4,1,4,0
0012A000023XzSmQAK,1,11540,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0,13,1,14,1
0012A000023Y4poQAC,1,1274,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,1,1,1,0
0012A000023YE2BQAW,4,7882,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,4,9,4,3
0012A000023YBG5QAO,12,15907,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,12,0,18,20,22,7
0012A000023XzXmQAK,4,2004,TRUE,FALSE,Credit/Specialty Finance Company,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,4,0,5,3,0
